technology_effects_junction_tables
0
technology	effect	effect_scope	value
tech_dwf_mil_3_2	wh_main_effect_tech_armour_increase_dwarf_characters	faction_to_force_own_unseen	3
tech_dwf_mil_3_2	wh_main_effect_tech_melee_damage_increase_dwarf_characters	faction_to_force_own_unseen	3
tech_dwf_mil_3_3	wh_dlc06_effect_reload_decrease_rangers_dwarf	faction_to_force_own_unseen	15
tech_dwf_mil_3_3	wh_main_effect_tech_missile_rate_of_fire_increase_quarreller	faction_to_force_own_unseen	15
tech_dwf_mil_3_3	wh_main_effect_tech_missile_rate_of_fire_increase_thunderer	faction_to_force_own_unseen	15
tech_dwf_mil_3_4	wh_main_effect_tech_missile_damage_increase_thunderers	faction_to_force_own_unseen	10
tech_dwf_mil_4_0	wh_main_effect_tech_upkeep_cost_reduction_longbeards	faction_to_force_own_unseen	-5
tech_dwf_mil_4_1	wh_main_effect_tech_recruitment_cost_reduction_longbeards	faction_to_force_own_unseen	-5
tech_dwf_mil_4_2	wh_main_effect_tech_melee_damage_increase_dwarf_hand_weapon_units	faction_to_force_own_unseen	10
tech_dwf_mil_4_2	wh_main_effect_tech_melee_damage_increase_dwarf_mining_pick_units	faction_to_force_own_unseen	10
tech_dwf_mil_4_4	wh_main_effect_tech_missile_damage_increase_irondrakes	faction_to_force_own_unseen	8
tech_dwf_mil_4_4	wh_main_effect_tech_missile_range_increase_irondrakes	faction_to_force_own_unseen	5
tech_dwf_mil_4_5	wh_dlc06_effect_movement_speed_increase_rangers	faction_to_force_own_unseen	10
tech_dwf_mil_4_5	wh_dlc06_effect_tech_melee_defence_increase_rangers	faction_to_force_own_unseen	5
tech_dwf_mil_5_0	wh_main_effect_tech_unit_xp_levels_hammerers	faction_to_character_own_unseen	2
tech_dwf_mil_5_0	wh_main_effect_tech_unit_xp_levels_longbeards	faction_to_character_own_unseen	2
tech_dwf_mil_5_1	wh_main_effect_tech_movement_speed_infantry	faction_to_force_own_unseen	5
tech_dwf_mil_5_2	wh_main_effect_tech_melee_damage_increase_dwarf_greataxe_units	faction_to_force_own_unseen	10
tech_dwf_mil_5_2	wh_main_effect_tech_melee_damage_increase_dwarf_hammer_units	faction_to_force_own_unseen	10
tech_dwf_mil_5_3	wh_main_effect_force_army_campaign_recruitment_cost_artillery	faction_to_force_own_unseen	-5
tech_dwf_mil_5_3	wh_main_effect_force_army_campaign_upkeep_cost_artillery	faction_to_force_own_unseen	-5
tech_dwf_mil_5_4	wh_main_effect_force_army_battle_artillery_ranged_ammunition	faction_to_force_own_unseen	10
tech_dwf_mil_5_4	wh_main_effect_force_army_campaign_upkeep_cost_artillery	faction_to_force_own_unseen	-5
tech_dwf_mil_6_0	wh_main_effect_tech_recruitment_duration_irondrakes	faction_to_province_own_unseen	-1
tech_dwf_mil_6_1	wh_main_effect_tech_recruitment_cost_reduction_ironbreakers	faction_to_force_own_unseen	-5
tech_dwf_mil_6_1	wh_main_effect_tech_recruitment_cost_reduction_irondrakes	faction_to_force_own_unseen	-5
tech_dwf_mil_6_2	wh_main_effect_tech_armour_increase_infantry	faction_to_force_own_unseen	5
tech_dwf_mil_6_3	wh_main_effect_force_army_battle_artillery_firing_rate	faction_to_force_own_unseen	15
tech_dwf_mil_6_4	wh_main_effect_tech_recruitment_cost_reduction_gyrocopter_gyrobomber	faction_to_force_own_unseen	-10
tech_dwf_mil_6_4	wh_main_effect_tech_recruitment_duration_gyrocopter_gyrobomber	faction_to_province_own_unseen	-1
tech_dwf_mil_7_0	wh_main_effect_tech_unit_xp_levels_ironbreakers	faction_to_character_own_unseen	2
tech_dwf_mil_7_0	wh_main_effect_tech_unit_xp_levels_irondrakes	faction_to_character_own_unseen	2
tech_dwf_mil_7_1	wh_main_effect_tech_upkeep_cost_reduction_hammerers	faction_to_force_own_unseen	-5
tech_dwf_mil_7_1	wh_main_effect_tech_upkeep_cost_reduction_ironbreakers	faction_to_force_own_unseen	-5
tech_dwf_mil_7_1	wh_main_effect_tech_upkeep_cost_reduction_irondrakes	faction_to_force_own_unseen	-5
tech_dwf_mil_7_2	wh_main_effect_tech_armour_increase_ironbreakers_irondrakes	faction_to_force_own_unseen	5
tech_dwf_mil_7_2	wh_main_effect_tech_melee_defence_increase_ironbreakers_hammerers	faction_to_force_own_unseen	5
tech_dwf_mil_7_3	wh_main_effect_force_ward_save_missile_artillery	faction_to_force_own_unseen	30
tech_dwf_mil_7_4	wh_main_effect_force_army_campaign_experience_base_artillery	faction_to_character_own_unseen	2
tech_dwf_mil_7_4	wh_main_effect_tech_unit_xp_levels_gyrocopter_gyrobomber	faction_to_character_own_unseen	2
tech_dwf_mil_8_0	wh_main_effect_tech_battle_morale_increase_hammerers	faction_to_force_own_unseen	15
tech_dwf_mil_8_0	wh_main_effect_tech_melee_attack_increase_hammerers	faction_to_force_own_unseen	6
tech_dwf_mil_8_1	wh_main_effect_force_all_campaign_replenishment_rate	faction_to_force_own_unseen	3
tech_dwf_mil_8_1	wh_main_effect_unit_recruitment_points	faction_to_province_own	1
tech_dwf_mil_8_3	wh_main_effect_force_army_battle_gyrocopter_armour	faction_to_force_own_unseen	10
tech_dwf_mil_8_4	wh_main_effect_tech_ammunition_increase_gyrocopters_gyrobombers	faction_to_force_own_unseen	20
tech_dwf_mil_8_4	wh_main_effect_tech_movement_speed_increase_gyrocopters	faction_to_force_own_unseen	10
tech_dwf_mil_9_0	wh_main_effect_tech_charge_speed_increase_slayers	faction_to_force_own_unseen	20
tech_dwf_mil_9_0	wh_main_effect_tech_melee_damage_increase_slayers	faction_to_force_own_unseen	5
tech_dwf_mil_9_1	wh_main_effect_tech_melee_attack_increase_slayers	faction_to_force_own_unseen	5
tech_dwf_mil_9_1	wh_main_effect_tech_melee_defence_increase_slayers	faction_to_force_own_unseen	5
tech_dwf_mil_9_2	wh_main_effect_force_all_campaign_experience_base_all	faction_to_character_own_unseen	1
tech_dwf_mil_9_2	wh_main_effect_unit_recruitment_points	faction_to_province_own	1
tech_dwf_mil_9_3	wh_main_effect_tech_missile_range_increase_flame_cannons	faction_to_force_own_unseen	15
tech_dwf_mil_9_3	wh_main_effect_tech_missile_range_increase_gyrocopters	faction_to_force_own_unseen	10
tech_emp_academy_1	wh2_main_effect_tech_melee_attack_increase_lords_heroes	faction_to_force_own_unseen	3
tech_emp_academy_1	wh2_main_effect_tech_melee_defence_increase_emp_lords_and_heroes	faction_to_force_own_unseen	3
tech_emp_academy_2	wh_main_effect_technology_economy_gdp_mod_subsistence_dwarfs	faction_to_region_own_unseen	10
tech_emp_academy_3	wh2_main_effect_technology_economy_gdp_mod_culture_mining_empire	faction_to_region_own_unseen	15
tech_emp_barracks_1	wh_main_effect_force_army_campaign_experience_base_infantry	faction_to_character_own_unseen	2
tech_emp_barracks_2	wh_main_effect_force_army_battle_infantry_morale	faction_to_force_own_unseen	5
tech_emp_barracks_3	wh_main_effect_tech_movement_speed_infantry	faction_to_force_own_unseen	5
tech_emp_barracks_4	wh_main_effect_force_army_campaign_upkeep_cost_infantry	faction_to_force_own_unseen	-5
tech_emp_barracks_5	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own_unseen	1
tech_emp_barracks_5	wh_main_effect_unit_recruitment_points	faction_to_province_own	1
tech_emp_barracks_6	wh2_main_effect_tech_missile_rate_of_fire_increase_emp_pistoliers_outriders	faction_to_force_own_unseen	15
tech_emp_barracks_6	wh_main_effect_force_army_battle_infantry_missile_firing_rate	faction_to_force_own_unseen	15
tech_emp_forges_1	wh_main_effect_tech_ammunition_increase_pistoleer_outrider_handgunner_crossbow	faction_to_force_own_unseen	10
tech_emp_forges_2	wh_main_effect_force_army_battle_unit_morale_siege_attack	faction_to_force_own_unseen	10
tech_emp_forges_2	wh_main_effect_force_army_battle_unit_morale_siege_defence	faction_to_force_own_unseen	10
tech_emp_forges_2	wh_main_effect_force_army_campaign_siege_attack_holdout_time	faction_to_character_own_unseen	-1
tech_emp_forges_3	wh_main_effect_tech_missile_damage_increase_pistoleer_outrider_handgunner	faction_to_force_own_unseen	10
tech_emp_forges_4	wh_main_effect_force_army_campaign_experience_base_artillery	faction_to_character_own_unseen	2
tech_emp_forges_4	wh_main_effect_tech_unit_xp_levels_empire_steam_tanks	faction_to_character_own_unseen	2
tech_emp_forges_5	wh_main_effect_building_construction_cost_mod	faction_to_region_own_unseen	-10
tech_emp_forges_6	wh_main_effect_force_army_battle_artillery_firing_rate	faction_to_force_own_unseen	15
tech_emp_forges_6	wh_main_effect_force_army_battle_artillery_ranged_ammunition	faction_to_force_own_unseen	20
tech_emp_port_1	wh_main_effect_province_growth_tech	faction_to_province_own_unseen	10
tech_emp_port_2	wh_main_effect_economy_trade_good_commodity_mod	faction_to_faction_own_unseen	5
tech_emp_port_2	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own_unseen	5
tech_emp_port_3	wh_main_effect_economy_gdp_mod_trade_sea	faction_to_region_own_unseen	10
tech_emp_smith_1	wh_main_effect_tech_armour_increase_emp_infantry_ex_greatswords	faction_to_force_own_unseen	10
tech_emp_smith_2	wh_dlc04_effect_tech_melee_damage_increase_flagellants	faction_to_force_own_unseen	10
tech_emp_smith_2	wh_main_effect_tech_melee_damage_increase_empire_spears	faction_to_force_own_unseen	10
tech_emp_smith_2	wh_main_effect_tech_melee_damage_increase_empire_swords	faction_to_force_own_unseen	10
tech_emp_smith_3	wh_main_effect_tech_armour_increase_pistoliers_outriders	faction_to_force_own_unseen	10
tech_emp_smith_4	wh_main_effect_tech_melee_damage_increase_empire_greatswords	faction_to_force_own_unseen	10
tech_emp_smith_4	wh_main_effect_tech_melee_damage_increase_empire_halberds	faction_to_force_own_unseen	10
tech_emp_smith_4	wh_main_effect_tech_melee_damage_increase_empire_lances	faction_to_force_own_unseen	10
tech_emp_smith_5	wh_main_effect_tech_armour_increase_knights_demigryphs	faction_to_force_own_unseen	5
tech_emp_smith_6	wh_main_effect_tech_hitpoints_increase_empire_warmachines	faction_to_force_own_unseen	15
tech_emp_stables_1	wh_main_effect_tech_recruitment_cost_reduction_pistoliers_outriders	faction_to_force_own_unseen	-5
tech_emp_stables_1	wh_main_effect_tech_upkeep_cost_reduction_pistoliers_outriders	faction_to_force_own_unseen	-5
tech_emp_stables_2	wh_main_effect_force_army_battle_cavalry_fatigue_resistance	faction_to_force_own_unseen	-15
tech_emp_stables_2	wh_main_effect_tech_recruitment_cost_reduction_emp_knights	faction_to_force_own_unseen	-5
tech_emp_stables_2	wh_main_effect_tech_upkeep_reduction_emp_knights	faction_to_force_own_unseen	-5
tech_emp_stables_3	wh_main_effect_force_army_battle_cavalry_charge_bonus	faction_to_force_own_unseen	10
tech_emp_stables_3	wh_main_effect_force_army_battle_cavalry_movement_speed	faction_to_force_own_unseen	5
tech_emp_stables_4	wh_main_effect_tech_unit_xp_levels_knights_demigryphs	faction_to_character_own_unseen	2
tech_emp_stables_5	wh_main_effect_force_army_battle_cavalry_morale	faction_to_force_own_unseen	5
tech_emp_stables_6	wh_main_effect_tech_melee_attack_increase_knights_demigryphs	faction_to_force_own_unseen	5
tech_emp_stables_6	wh_main_effect_tech_melee_defence_increase_knights_demigryphs	faction_to_force_own_unseen	5
tech_emp_worship_1	wh_main_effect_religion_conversion_untainted_technologies	faction_to_faction_own	2
tech_emp_worship_2	wh_main_effect_public_order_tech	faction_to_province_own_unseen	2
tech_emp_worship_3	wh_main_effect_agent_action_cost_mod	faction_to_character_own_unseen	-20
tech_emp_worship_3	wh_main_effect_agent_recruitment_xp_dignitary_empire	faction_to_province_own_unseen	2
tech_emp_worship_3	wh_main_effect_agent_recruitment_xp_spy_empire	faction_to_province_own_unseen	2
tech_emp_worship_3	wh_main_effect_tech_battle_morale_increase_lords_and_heroes	faction_to_force_own_unseen	5
tech_grn_end_1_1	wh2_dlc11_effect_skill_ammo_increase_grn_rock_lobber_doom_diver	faction_to_force_own_unseen	10
tech_grn_end_1_1	wh2_dlc11_effect_skill_missile_damage_increase_grn_rock_lobber_doom_diver	faction_to_force_own_unseen	10
tech_grn_end_1_1	wh2_dlc15_effect_salvage_unlock_artillery	faction_to_faction_own_unseen	1
tech_grn_end_1_2	wh_main_effect_force_all_campaign_raid_income	faction_to_force_own_unseen	30
tech_grn_end_1_3	wh_main_effect_force_all_campaign_sacking_income	faction_to_character_own_unseen	20
tech_grn_end_2_1	wh_main_effect_agent_action_cost_mod	faction_to_character_own_unseen	-20
tech_grn_end_2_1	wh_main_effect_agent_action_success_chance	faction_to_character_own_unseen	5
tech_grn_end_2_2	wh2_dlc15_effect_salvage_unlock_trolls	faction_to_faction_own_unseen	1
tech_grn_end_2_2	wh_main_effect_tech_melee_damage_increase_trolls	faction_to_force_own_unseen	10
tech_grn_end_2_2	wh_main_effect_tech_unit_xp_levels_trolls	faction_to_character_own_unseen	1
tech_grn_end_2_3	wh_dlc03_faction_diplomacy_mod	faction_to_faction_own_unseen	10
tech_grn_end_2_3	wh_main_effect_agent_recruitment_cost_mod	faction_to_province_own_unseen	-30
tech_grn_end_3_1	wh_dlc05_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1
tech_grn_end_3_1	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own_unseen	2
tech_grn_end_3_2	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own_unseen	-10
tech_grn_end_3_3	wh2_dlc15_effect_salvage_unlock_arachnarok	faction_to_faction_own_unseen	1
tech_grn_end_3_3	wh_main_effect_tech_hitpoints_increase_arachnarok	faction_to_force_own_unseen	10
tech_grn_end_4_1	wh_main_effect_character_mod_ancillary_drop	faction_to_character_own_unseen	5
tech_grn_end_4_1	wh_main_effect_military_force_winds_of_magic_depletion_mod_other	faction_to_force_own_unseen	10
tech_grn_end_4_2	wh2_dlc15_effect_salvage_unlock_giant	faction_to_faction_own_unseen	1
tech_grn_end_4_2	wh2_main_effect_physical_resist_rogue_idol	faction_to_force_own_unseen	10
tech_grn_end_4_2	wh_main_effect_tech_melee_attack_increase_giants	faction_to_force_own_unseen	10
tech_grn_end_4_3	wh2_main_effect_agent_action_outcome_target_defence_success_chance_enemy_hidden	faction_to_character_own_unseen	-10
tech_grn_end_4_3	wh_main_effect_agent_action_outcome_target_defence_success_chance_enemy	faction_to_region_own_unseen	-10
tech_grn_end_4_3	wh_main_effect_religion_conversion_untainted_technologies	faction_to_faction_own	3
tech_grn_end_5_1	wh2_dlc15_effect_salvage_unlock_black_orcs	faction_to_faction_own_unseen	1
tech_grn_end_5_1	wh_dlc06_effect_charge_increase_squigs	faction_to_force_own_unseen	10
tech_grn_end_5_1	wh_dlc08_effect_army_battle_ap_damage_black_orcs	faction_to_force_own_unseen	10
tech_grn_end_5_2	wh2_dlc11_cst_tech_effect_lord_recruit_rank_increase	faction_to_force_own_unseen	5
tech_grn_end_5_2	wh_main_faction_xp_increase_generals	faction_to_province_own_unseen	5
tech_grn_end_5_2	wh_main_faction_xp_increase_generals_hidden	faction_to_force_own_unseen	5
tech_grn_end_5_3	wh_main_effect_force_all_campaign_experience_base_all	faction_to_character_own_unseen	1
tech_grn_extra_1_1	wh2_dlc11_effect_skill_melee_attack_increase_grn_all_goblin_infantry	faction_to_force_own_unseen	3
tech_grn_extra_1_1	wh2_dlc15_effect_salvage_unlock_goblin_1	faction_to_faction_own_unseen	1
tech_grn_extra_1_1	wh2_dlc15_tech_effect_melee_damage_mod_pump_wagons	faction_to_force_own_unseen	10
tech_grn_extra_1_2	wh2_dlc15_effect_salvage_unlock_goblin_3	faction_to_faction_own_unseen	1
tech_grn_extra_1_2	wh_main_effect_tech_hitpoints_increase_wolf_riders	faction_to_force_own_unseen	6
tech_grn_extra_1_2	wh_main_effect_tech_unit_xp_levels_boar_wolf_spider_riders	faction_to_character_own_unseen	1
tech_grn_extra_1_3	wh2_dlc15_effect_salvage_unlock_goblin_2	faction_to_faction_own_unseen	1
tech_grn_extra_1_3	wh_main_effect_force_army_campaign_recruitment_cost_spider_riders	faction_to_force_own_unseen	-10
tech_grn_extra_1_3	wh_main_effect_tech_battle_morale_increase_spider_riders	faction_to_force_own_unseen	7
tech_grn_extra_1_4	wh2_dlc11_effect_skill_ammo_increase_grn_all_goblin_ranged_infantry	faction_to_force_own_unseen	10
tech_grn_extra_1_4	wh2_dlc11_effect_skill_missile_damage_increase_grn_all_goblin_ranged_infantry	faction_to_force_own_unseen	10
tech_grn_extra_1_4	wh2_dlc15_effect_salvage_unlock_goblin_4	faction_to_faction_own_unseen	1
tech_grn_extra_2_1	wh2_dlc11_effect_skill_missile_damage_increase_grn_all_goblin_ranged_infantry	faction_to_force_own_unseen	5
tech_grn_extra_2_1	wh2_dlc14_effect_recruit_rank_goblins	faction_to_character_own_unseen	1
tech_grn_extra_2_1	wh_dlc15_effect_armour_increase_grn_goblins	faction_to_force_own_unseen	7
tech_grn_extra_2_2	wh_dlc06_effect_charge_increase_night_goblins	faction_to_force_own_unseen	10
tech_grn_extra_2_2	wh_dlc15_effect_melee_attack_increase_grn_goblins	faction_to_force_own_unseen	3
tech_grn_extra_2_2	wh_main_effect_tech_movement_speed_increase_goblins	faction_to_force_own_unseen	5
tech_grn_extra_2_3	wh_main_effect_public_order_tech	faction_to_province_own_unseen	3
tech_grn_extra_2_4	wh_main_effect_economy_tax_mod	faction_to_faction_own_unseen	5
tech_grn_extra_3_1	wh2_dlc11_effect_skill_melee_attack_increase_grn_all_orc_infantry	faction_to_force_own_unseen	2
tech_grn_extra_3_1	wh2_dlc11_effect_skill_weapon_damage_increase_grn_all_orc_infantry	faction_to_force_own_unseen	10
tech_grn_extra_3_1	wh2_dlc15_effect_salvage_unlock_orcs_1	faction_to_faction_own_unseen	1
tech_grn_extra_3_2	wh2_dlc15_effect_salvage_unlock_orcs_2	faction_to_faction_own_unseen	1
tech_grn_extra_3_2	wh_main_effect_tech_armour_increase_boars	faction_to_force_own_unseen	5
tech_grn_extra_3_2	wh_main_effect_tech_charge_speed_increase_boars	faction_to_force_own_unseen	10
tech_grn_extra_3_3	wh2_dlc15_effect_salvage_unlock_orcs_4	faction_to_faction_own_unseen	1
tech_grn_extra_3_3	wh_dlc06_effect_attack_increase_savage_orcs	faction_to_force_own_unseen	5
tech_grn_extra_3_3	wh_dlc06_effect_replenishment_savage_orcs	faction_to_force_own_unseen	5
tech_grn_extra_3_4	wh2_dlc15_effect_salvage_unlock_orcs_3	faction_to_faction_own_unseen	1
tech_grn_extra_3_4	wh_dlc06_effect_army_battle_ap_damage_savage_orc_cavalry	faction_to_force_own_unseen	8
tech_grn_extra_3_4	wh_dlc06_effect_recruitment_cost_for_savage_orc_units	faction_to_force_own_unseen	-10
tech_grn_final_1_1	wh2_dlc15_effect_per_turn_salvage_dummy	faction_to_faction_own_unseen	10
tech_grn_final_1_2	wh2_dlc15_effect_per_turn_waaagh_dummy	faction_to_faction_own_unseen	5
tech_grn_main_1_2	wh_main_effect_tech_ammunition_increase_greenskin_archers	faction_to_force_own_unseen	20
tech_grn_main_1_3	wh_main_effect_force_unit_stat_morale_goblins	faction_to_force_own_unseen	5
tech_grn_main_1_4	wh_main_effect_force_army_battle_artillery_firing_rate	faction_to_force_own_unseen	10
tech_grn_main_2_1	wh_main_effect_tech_charge_speed_increase_greenskin_chariots	faction_to_force_own_unseen	10
tech_grn_main_2_2	wh_main_effect_tech_melee_defence_increase_greenskin_chariots	faction_to_force_own_unseen	5
tech_grn_main_2_3	wh_main_effect_force_army_battle_cavalry_melee_damage	faction_to_force_own_unseen	10
tech_grn_main_2_3	wh_main_effect_tech_melee_damage_increase_greenskin_chariots	faction_to_force_own_unseen	10
tech_grn_main_3_1	wh_main_effect_tech_missile_range_increase_goblins_night_goblins	faction_to_force_own_unseen	5
tech_grn_main_3_2	wh_main_effect_force_army_battle_artillery_ranged_ammunition	faction_to_force_own_unseen	10
tech_grn_main_3_3	wh_main_effect_tech_armour_increase_infantry	faction_to_force_own_unseen	10
tech_grn_main_4_1	wh_main_effect_tech_battle_morale_increase_spider_riders	faction_to_force_own_unseen	5
tech_grn_main_best_stuff_is_ourz	wh_main_effect_tech_armour_increase_black_orcs	faction_to_force_own_unseen	5
tech_grn_main_big_boss_is_watchin_you	wh_main_effect_public_order_tech	faction_to_province_own_unseen	3
tech_grn_main_da_red_wuns_go_fasta	wh_main_effect_tech_charge_speed_increase_boars	faction_to_force_own_unseen	5
tech_grn_main_da_red_wuns_go_fasta	wh_main_effect_tech_movement_speed_increase_boars	faction_to_force_own_unseen	10
tech_grn_main_dat_fort_can_be_bigga	wh_main_effect_province_growth_tech	faction_to_province_own_unseen	15
tech_grn_main_do_as_yur_told	wh_main_effect_tech_battle_morale_increase_orcs	faction_to_force_own_unseen	1
tech_grn_main_egstensiv_training_program	wh_main_effect_tech_movement_speed_increase_goblins	faction_to_force_own_unseen	5
tech_grn_main_egstensiv_training_program	wh_main_effect_tech_unit_xp_levels_goblins	faction_to_character_own_unseen	1
tech_grn_main_endlus_green_tide	wh_main_effect_tech_upkeep_cost_reduction_goblin_infantry	faction_to_force_own_unseen	-5
tech_grn_main_extra_big_wheelz	wh_main_effect_tech_charge_speed_increase_boars	faction_to_force_own_unseen	10
tech_grn_main_extra_big_wheelz	wh_main_effect_tech_hitpoints_increase_greenskin_chariots	faction_to_force_own_unseen	10
tech_grn_main_follow_da_biggest	wh_main_effect_tech_battle_morale_increase_orcs	faction_to_force_own_unseen	3
tech_grn_main_funguz_brew_supa_strong	wh_main_effect_tech_hitpoints_increase_fanatics	faction_to_force_own_unseen	10
tech_grn_main_funguz_brew_supa_strong	wh_main_effect_tech_melee_damage_increase_fanatics	faction_to_force_own_unseen	10
tech_grn_main_get_two_of_da_choppas	wh_main_effect_tech_melee_damage_increase_orcs	faction_to_force_own_unseen	5
tech_grn_main_jump_n_thump	wh_main_effect_tech_hitpoints_increase_giants	faction_to_force_own_unseen	10
tech_grn_main_jump_n_thump	wh_main_effect_tech_melee_attack_increase_giants	faction_to_force_own_unseen	5
tech_grn_main_keep_goin_afta_dem	wh_main_effect_tech_hitpoints_increase_wolf_riders	faction_to_force_own_unseen	10
tech_grn_main_keep_goin_afta_dem	wh_main_effect_tech_movement_speed_increase_wolf_riders	faction_to_force_own_unseen	10
tech_grn_main_knock_dem_eadz	wh_main_effect_tech_recruitment_cost_reduction_goblins	faction_to_force_own_unseen	-5
tech_grn_main_knock_dem_eadz	wh_main_effect_tech_recruitment_cost_reduction_orcs	faction_to_force_own_unseen	-5
tech_grn_main_line_up_for_fun_thingz	wh_main_effect_tech_ammunition_increase_doomdiver	faction_to_force_own_unseen	20
tech_grn_main_line_up_for_fun_thingz	wh_main_effect_tech_missile_rate_of_fire_increase_doomdiver	faction_to_force_own_unseen	10
tech_grn_main_loot_dat_armor	wh_main_effect_tech_armour_increase_infantry	faction_to_force_own_unseen	5
tech_grn_main_make_em_more_pointy	wh_main_effect_tech_melee_damage_increase_greenskin_spears	faction_to_force_own_unseen	5
tech_grn_main_make_em_more_pointy	wh_main_effect_tech_missile_damage_increase_greenskin_archers	faction_to_force_own_unseen	5
tech_grn_main_meat_for_da_spiderz	wh_main_effect_tech_melee_attack_increase_spider_riders	faction_to_force_own_unseen	5
tech_grn_main_meat_for_da_spiderz	wh_main_effect_tech_movement_speed_increase_spider_riders	faction_to_force_own_unseen	5
tech_grn_main_nikkit_all	wh_main_effect_tech_upkeep_cost_reduction_goblins	faction_to_force_own_unseen	-5
tech_grn_main_no_fightin_til_dis_finusht	wh_main_effect_building_construction_cost_mod	faction_to_region_own_unseen	-10
tech_grn_main_no_stuff_for_losahs	wh_main_effect_economy_gdp_mod_all	faction_to_region_own_unseen	10
tech_grn_main_promis_of_plunder	wh_main_effect_tech_upkeep_cost_reduction_orcs	faction_to_force_own_unseen	-5
tech_grn_main_sacrifices_for_dat_big_thing	wh_main_effect_tech_hitpoints_increase_arachnarok	faction_to_force_own_unseen	15
tech_grn_main_sacrifices_for_dat_big_thing	wh_main_effect_tech_movement_speed_increase_arachnarok	faction_to_force_own_unseen	10
tech_grn_main_shoot_fasta	wh_main_effect_tech_missile_damage_increase_greenskin_archers	faction_to_force_own_unseen	10
tech_grn_main_shrug_it_off	wh_main_effect_tech_hitpoints_increase_big_uns	faction_to_force_own_unseen	10
tech_grn_main_shrug_it_off	wh_main_effect_tech_hitpoints_increase_boyz	faction_to_force_own_unseen	10
tech_grn_main_simpul_trainin_program	wh_main_effect_tech_unit_xp_levels_goblins	faction_to_character_own_unseen	1
tech_grn_main_stikkem_up	wh_main_effect_tech_ammunition_increase_greenskin_archers	faction_to_force_own_unseen	10
tech_grn_main_tis_not_komplikatud	wh_main_effect_tech_unit_xp_levels_doom_diver	faction_to_character_own_unseen	2
tech_grn_main_tis_not_komplikatud	wh_main_effect_tech_unit_xp_levels_greenskin_chariots	faction_to_character_own_unseen	1
tech_grn_main_trolololol	wh_main_effect_tech_armour_increase_trolls	faction_to_force_own_unseen	5
tech_grn_main_trolololol	wh_main_effect_tech_unit_xp_levels_trolls	faction_to_character_own_unseen	2
tech_grn_main_trololol	wh_main_effect_tech_hitpoints_increase_trolls	faction_to_force_own_unseen	10
tech_grn_main_trololol	wh_main_effect_tech_melee_damage_increase_trolls	faction_to_force_own_unseen	5
tech_grn_main_we_ar_da_best	wh_main_effect_tech_melee_attack_increase_characters_greenskins	faction_to_force_own_unseen	5
tech_grn_main_we_ar_da_best	wh_main_effect_tech_melee_defense_increase_characters_greenskins	faction_to_force_own_unseen	5
tech_grn_main_we_dun_like_dat	wh_main_effect_religion_conversion_untainted_technologies	faction_to_faction_own	1
tech_grn_main_we_like_dem_skin_pictures	wh_main_effect_tech_recruitment_cost_reduction_savage_orcs	faction_to_force_own_unseen	-10
tech_grn_main_we_like_dem_skin_pictures	wh_main_effect_tech_upkeep_reduction_savage_orcs	faction_to_force_own_unseen	-5
tech_grn_main_we_strong_join_uz	wh_main_effect_province_growth_tech	faction_to_province_own_unseen	15
tech_grn_mid_1_1	wh2_dlc15_effect_greenskin_lord_unlock_1	faction_to_faction_own_unseen	1
tech_grn_mid_2_1	wh2_dlc15_effect_greenskin_lord_unlock_2	faction_to_faction_own_unseen	1
tech_grn_side_1_1_1	wh_main_effect_tech_melee_damage_increase_greenskin_spears	faction_to_force_own_unseen	10
tech_grn_side_1_1_2	wh_main_effect_tech_missile_damage_increase_greenskin_archers	faction_to_force_own_unseen	10
tech_grn_side_1_2_1	wh_main_effect_tech_armour_increase_boars	faction_to_force_own_unseen	10
tech_grn_side_1_2_2	wh_main_effect_tech_movement_speed_increase_wolf_riders	faction_to_force_own_unseen	10
tech_grn_side_1_3_1	wh_main_effect_tech_melee_attack_increase_giants	faction_to_force_own_unseen	10
tech_grn_side_1_3_1	wh_main_effect_tech_melee_damage_increase_trolls	faction_to_force_own_unseen	10
tech_grn_side_1_3_2	wh_main_effect_tech_battle_morale_increase_orcs	faction_to_force_own_unseen	5
tech_grn_side_2_1_1	wh_main_effect_tech_movement_speed_increase_greenskin_chariots	faction_to_force_own_unseen	5
tech_grn_side_2_2_1	wh_main_effect_tech_hitpoints_increase_greenskin_chariots	faction_to_force_own_unseen	10
tech_grn_side_2_3_1	wh_main_effect_tech_melee_damage_increase_orcs	faction_to_force_own_unseen	10
tech_grn_side_3_1_1	wh_main_effect_tech_missile_rate_of_fire_increase_greenskin_archers	faction_to_force_own_unseen	15
tech_grn_side_3_2_1	wh_main_effect_tech_melee_damage_increase_fanatics	faction_to_force_own_unseen	15
tech_grn_side_3_3_1	wh_main_effect_force_army_battle_cavalry_armour	faction_to_force_own_unseen	10
tech_grn_side_4_1_1	wh_main_effect_tech_melee_attack_increase_spider_riders	faction_to_force_own_unseen	10
tech_grn_start_0_1	wh2_dlc15_effect_per_turn_waaagh_dummy	faction_to_faction_own_unseen	1
