,abilities,acceleration,accuracy,ammo,armour,attributes,base_reload_time,calibration_area,calibration_distance,caste,category,charge_bonus,charge_speed,charge_speed_flying,damage_mod_all,damage_mod_flame,damage_mod_magic,damage_mod_missile,damage_mod_physical,deceleration,entity_size,explosion_ap_damage,explosion_base_damage,explosion_contact_effect,explosion_is_flaming,explosion_is_magical,explosion_radius,faction_group,factions,fly_speed,ground_stat_effect_group,health,health_per_entity,height,is_large,key,leadership,mass,melee_ap_damage,melee_ap_ratio,melee_attack,melee_attack_interval,melee_base_damage,melee_bonus_v_infantry,melee_bonus_v_large,melee_contact_effect,melee_defence,melee_is_flaming,melee_is_magical,melee_splash_attack_multiplier,melee_splash_attack_target_size,melee_splash_attacks,melee_total_damage,missile_block_chance,multiplayer_cost,name,projectile_number,range,ranged_ap_damage,ranged_ap_ratio,ranged_base_damage,ranged_bonus_v_infantry,ranged_bonus_v_large,ranged_contact_effect,ranged_is_flaming,ranged_is_magical,ranged_total_damage,recruitment_time,reload_skill,run_speed,shots_per_volley,singleplayer_cost,singleplayer_upkeep,special_category,speed,spells,unit_card,unit_size
41,['Rowdy'],30,10,18,25,"['Vanguard Deployment', 'Hide (Forest)', 'Fire While Moving']",9.0,2.0,65,Missile Infantry,Close-Quarters Infantry,14,40,0,0,0,0,0,0,40,small,0,0,,False,False,0,cst,['Pirates of Sartosa'],0,aquatic_small,5490,61,1.8,False,wh2_dlc11_cst_inf_sartosa_militia_0,55,90,7,0.25,28,4.2,21,0,0,,25,False,False,1.0,,1,28,0,450,Sartosa Militia,1,90,2,0.14,12,0,0,,False,False,14,1,8,36,1,500,110,,36,[],wh2_dlc11_cst_sartosa_militia.png,90
42,"['Extra Powder', 'Crumbling', 'Disintegrating']",20,10,22,15,"['Fear', 'Hide (Forest)', 'Fire While Moving', 'Undead']",9.0,2.0,65,Missile Infantry,Pistol Missile Infantry,7,26,0,0,0,0,0,0,30,small,0,0,,False,False,0,cst,"['The Dreadfleet', 'Pirates of Sartosa', 'The Drowned', 'Vampire Coast']",0,aquatic_small,6480,54,1.7,False,wh2_dlc11_cst_inf_zombie_gunnery_mob_0,30,90,2,0.13,12,4.4,13,0,0,,6,False,False,1.0,,1,15,0,300,Zombie Pirate Gunnery Mob,1,90,2,0.17,10,0,0,,False,False,12,1,0,23,1,300,60,,23,[],wh2_dlc11_cst_zombie_gunnery_mob.png,120
43,"['Extra Powder', 'Crumbling', 'Disintegrating']",20,10,22,15,"['Fear', 'Hide (Forest)', 'Undead']",13.0,3.5,90,Missile Infantry,Missile Infantry,2,26,0,0,0,0,0,0,30,small,0,0,,False,False,0,cst,"['The Dreadfleet', 'Pirates of Sartosa', 'The Drowned', 'Vampire Coast']",0,aquatic_small,6480,54,1.7,False,wh2_dlc11_cst_inf_zombie_gunnery_mob_1,30,90,2,0.13,8,4.4,13,0,0,,6,False,False,1.0,,1,15,0,550,Zombie Pirate Gunnery Mob (Handguns),1,145,13,0.76,4,0,0,,False,False,17,1,0,23,1,550,110,,23,[],wh2_dlc11_cst_zombie_gunnery_mob_handguns.png,120
44,"['Extra Powder', 'Crumbling', 'Disintegrating']",20,10,22,15,"['Fear', 'Hide (Forest)', 'Undead']",13.0,3.5,35,Missile Infantry,Close-Quarters Missile Infantry,2,26,0,0,0,0,0,0,30,small,0,0,,False,False,0,cst,"['The Dreadfleet', 'Pirates of Sartosa', 'The Drowned', 'Vampire Coast']",0,aquatic_small,6480,54,1.7,False,wh2_dlc11_cst_inf_zombie_gunnery_mob_2,30,90,2,0.13,8,4.4,13,0,0,,6,False,False,1.0,,1,15,0,600,Zombie Pirate Gunnery Mob (Hand Cannons),3,90,8,0.73,3,0,0,,False,False,11,1,0,23,1,600,125,,23,[],wh2_dlc11_cst_zombie_gunnery_mob_hand_cannon.png,120
45,"['Extra Powder', 'Crumbling', 'Disintegrating']",20,10,5,15,"['Fear', 'Hide (Forest)', 'Undead']",9.0,2.0,50,Missile Infantry,Explosives Infantry,7,26,0,0,0,0,0,0,30,small,5,15,,25,False,3,cst,"['The Dreadfleet', 'Pirates of Sartosa', 'The Drowned', 'Vampire Coast']",0,aquatic_small,6480,54,1.7,False,wh2_dlc11_cst_inf_zombie_gunnery_mob_3,30,90,2,0.13,12,4.4,13,0,0,,6,False,False,1.0,,1,15,0,400,Zombie Pirate Gunnery Mob (Bombers),1,55,0,0.0,1,0,0,,True,False,1,1,0,23,1,400,80,,23,[],wh2_dlc11_cst_zombie_gunnery_mob_bombers.png,120
47,"['Extra Powder', 'Crumbling', 'Disintegrating']",60,10,20,15,"['Fear', 'Fire While Moving', 'Undead']",9.0,3.2,65,War Beast,Flying Pistol Cavalry,16,52,120,0,0,0,0,0,80,large,0,0,,False,False,0,cst,"['The Dreadfleet', 'Pirates of Sartosa', 'The Drowned', 'Vampire Coast']",80,large,3312,184,2.5,True,wh2_dlc11_cst_cav_deck_droppers_0,40,400,2,0.09,26,4.3,20,0,0,,22,False,False,1.0,,1,22,0,450,Deck Droppers,1,80,6,0.2,24,0,0,,False,False,30,1,10,48,1,450,80,,80,[],wh2_dlc11_cst_deck_droppers.png,18
48,"['Extra Powder', 'Crumbling', 'Disintegrating']",60,10,7,15,"['Fear', 'Undead']",14.0,6.0,50,War Beast,Flying Missile Cavalry,16,52,120,0,0,0,0,0,80,large,10,30,,25,False,3,cst,"['The Dreadfleet', 'Pirates of Sartosa', 'The Drowned', 'Vampire Coast']",80,large,3312,184,2.5,True,wh2_dlc11_cst_cav_deck_droppers_1,40,400,2,0.09,26,4.3,20,0,0,,22,False,False,1.0,,1,22,0,500,Deck Droppers (Bombers),1,60,0,0.0,1,0,0,,True,False,1,1,10,48,1,500,125,,80,[],wh2_dlc11_cst_deck_droppers_bombers.png,18
49,"['Extra Powder', 'Crumbling', 'Disintegrating']",60,10,18,15,"['Fear', 'Undead']",13.0,5.0,75,War Beast,Flying Missile Cavalry,16,52,120,0,0,0,0,0,80,large,0,0,,False,False,0,cst,"['The Dreadfleet', 'Pirates of Sartosa', 'The Drowned', 'Vampire Coast']",80,large,3312,184,2.5,True,wh2_dlc11_cst_cav_deck_droppers_2,40,400,2,0.09,26,4.3,20,0,0,,22,False,False,1.0,,1,22,0,700,Deck Droppers (Handguns),1,130,31,0.7,13,0,0,,False,False,44,1,10,48,1,700,175,,80,[],wh2_dlc11_cst_deck_droppers_handgunners.png,18
51,"['Crumbling', 'Disintegrating']",100,0,0,0,"['Fear', 'Undead']",,0.0,0,War Beast,Flying War Beasts,6,90,120,0,0,0,0,0,100,small,0,0,,False,False,0,cst,"['The Dreadfleet', 'Pirates of Sartosa', 'The Drowned', 'Vampire Coast']",110,small,3150,70,1.6,False,wh2_dlc11_cst_mon_fell_bats,30,70,2,0.09,14,4.3,20,0,0,,44,False,False,1.0,,1,22,0,350,Fell Bats,0,0,0,,0,0,0,,,,0,1,0,70,0,350,88,,110,[],wh_main_vmp_fell_bats.png,45
52,"['Crumbling', 'Disintegrating']",60,0,0,0,"['Fear', 'Vanguard Deployment', 'Hide (Forest)', 'Strider', 'Undead']",,0.0,0,War Beast,War Beasts,24,120,0,0,0,0,0,0,70,small,0,0,,False,False,0,cst,"['The Dreadfleet', 'Pirates of Sartosa', 'The Drowned', 'Vampire Coast']",0,small,4560,76,1.2,False,wh2_dlc11_cst_mon_scurvy_dogs,30,150,3,0.14,26,4.6,19,0,0,,14,False,False,1.0,,1,22,0,500,Scurvy Dogs,0,0,0,,0,0,0,,,,0,1,0,95,0,500,125,,95,[],wh2_dlc11_cst_scurvy_dogs.png,60
53,"['Crumbling', 'Disintegrating']",40,0,0,35,"['Fear', 'Undead']",,0.0,0,Monstrous Infantry,Monstrous Infantry,12,65,0,0,0,0,0,0,40,large,0,0,,False,False,0,cst,"['The Dreadfleet', 'Pirates of Sartosa', 'The Drowned', 'Vampire Coast']",0,aquatic_large,7224,602,3.0,True,wh2_dlc11_cst_mon_animated_hulks_0,40,1500,77,0.7,30,3.8,33,0,0,,24,False,False,1.4,medium,6,110,0,750,Animated Hulks,0,0,0,,0,0,0,,,,0,2,0,38,0,750,187,,38,[],wh2_dlc11_cst_animated_hulks.png,12
54,"['The Hunger', 'Crumbling', 'Disintegrating']",40,0,0,30,"['Fear', 'Vanguard Deployment', 'Stalk', 'Undead']",,0.0,0,Monstrous Infantry,Monstrous Infantry,28,86,0,0,0,0,30,0,50,large,0,0,,False,False,0,cst,"['The Dreadfleet', 'Pirates of Sartosa', 'The Drowned', 'Vampire Coast']",0,large,6720,560,2.8,True,wh2_dlc11_cst_mon_mournguls_0,50,1150,70,0.7,36,4.0,30,20,0,,24,False,False,1.0,medium,4,100,0,1000,Mournguls,0,0,0,,0,0,0,,,,0,2,0,45,0,1000,250,,45,[],wh2_dlc11_cst_mournguls.png,12
56,"['Crumbling', 'Disintegrating']",40,0,0,120,"['Fear', 'Charge Defence Against Large', 'Hide (Forest)', 'Undead']",,0.0,0,Monstrous Infantry,Monstrous Beast,22,60,0,0,0,0,0,0,60,large,0,0,,False,False,0,cst,"['The Dreadfleet', 'Pirates of Sartosa', 'The Drowned', 'Vampire Coast']",0,aquatic_large,5940,660,3.0,True,wh2_dlc11_cst_mon_rotting_prometheans_0,44,1500,55,0.71,38,3.8,22,0,0,,48,False,False,1.0,medium,5,77,0,1050,Rotting Prometheans,0,0,0,,0,0,0,,,,0,2,0,45,0,1050,263,,45,[],wh2_dlc11_cst_rotting_prometheans.png,9
57,"['Extra Powder', 'Crumbling', 'Disintegrating']",40,10,45,120,"['Fear', 'Charge Defence Against Large', 'Hide (Forest)', 'Undead']",13.0,3.5,35,Monstrous Infantry,Monstrous Missile Beasts,22,60,0,0,0,0,0,0,60,large,0,0,,False,False,0,cst,"['The Dreadfleet', 'Pirates of Sartosa', 'The Drowned', 'Vampire Coast']",0,aquatic_large,6084,676,3.0,True,wh2_dlc11_cst_mon_rotting_prometheans_gunnery_mob_0,44,1500,55,0.71,38,3.8,22,0,0,,48,False,False,1.0,medium,5,77,0,1350,Rotting Prometheans Gunnery Mob,3,90,8,0.73,3,0,0,,False,False,11,2,10,45,1,1350,337,,45,[],wh2_dlc11_cst_rotting_prometheans_gunnery_mob.png,9
59,"['Gaseous Demise', 'Noxious Disintegration', 'Exploding Unit', 'Crumbling']",25,0,0,0,"['Fear', 'Terror', 'Hide (Forest)', 'Undead']",,0.0,0,Monster,Exploding Monster,34,65,0,0,0,0,0,0,35,large,0,0,,False,False,0,cst,"['The Dreadfleet', 'Pirates of Sartosa', 'The Drowned', 'Vampire Coast']",0,aquatic_large,1206,1206,2.9,True,wh2_dlc11_cst_mon_bloated_corpse_0,100,1500,300,0.67,75,4.3,150,0,0,,40,False,False,1.0,,10,450,0,425,Bloated Corpse,0,0,0,,0,0,0,,,,0,1,0,38,0,300,90,,38,[],wh2_dlc11_cst_bloated_corpse.png,1
60,"['Abandon Ship!', 'Extra Powder', 'Crumbling', 'Disintegrating']",20,10,22,75,"['Fear', 'Terror', 'Fire While Moving', 'Undead']",12.0,10.0,225,Monster,Missile Monster,20,48,0,0,0,0,0,0,30,very_large,0,0,,False,False,0,cst,"['The Dreadfleet', 'Pirates of Sartosa', 'The Drowned', 'Vampire Coast']",0,large,7130,7130,11.0,True,wh2_dlc11_cst_mon_necrofex_colossus_0,50,5500,309,0.75,42,4.0,103,0,0,,30,False,False,1.25,very_large,10,412,0,1900,Necrofex Colossus,4,330,137,0.81,33,0,0,,False,False,170,3,10,45,1,1900,475,,45,[],wh2_dlc11_cst_necrofex_colossus.png,1
62,"['Crumbling', 'Disintegrating']",26,10,200,150,"['Fear', 'Terror', 'Charge Defense', 'Undead']",13.0,3.5,90,Monster,Monster,24,80,0,0,0,0,0,0,40,very_large,0,0,,False,False,0,cst,"['The Dreadfleet', 'Pirates of Sartosa', 'The Drowned', 'Vampire Coast']",0,aquatic_large,7421,7421,8.0,True,wh2_dlc11_cst_mon_rotting_leviathan_0,55,5500,280,0.7,52,3.2,120,15,0,,42,False,False,1.0,large,9,400,0,2000,Rotting Leviathan,1,145,13,0.76,4,0,0,,False,False,17,3,0,50,1,2000,500,,50,[],wh2_dlc11_cst_rotting_leviathan.png,1
63,"['Death Shriek', 'Regeneration', 'Crumbling', 'Disintegrating']",60,0,0,80,"['Fear', 'Terror', 'Undead']",,0.0,0,Monster,Flying Monster,40,88,130,0,0,0,0,0,100,very_large,0,0,,False,False,0,cst,"['The Dreadfleet', 'Pirates of Sartosa', 'The Drowned', 'Vampire Coast']",90,aquatic_large,5658,5658,3.5,True,wh2_dlc11_cst_mon_terrorgheist,40,1600,325,0.71,38,4.0,135,0,0,Poison!,42,False,False,1.0,large,7,460,0,2000,Death Shriek Terrorgheist,0,0,0,,0,0,0,,,,0,3,0,65,0,2000,500,,90,[],wh2_dlc11_cst_death_shriek_terrogheist.png,1
64,"['Extra Powder', 'Crumbling', 'Disintegrating']",15,10,22,20,"[""Can't Run"", 'Fear', 'Undead']",23.0,9.8,250,War Machine,Siege Artillery,5,20,0,0,0,0,0,0,30,very_large,0,0,,False,False,0,cst,"['The Dreadfleet', 'Pirates of Sartosa', 'The Drowned', 'Vampire Coast']",0,small,3267,1089,2.0,True,wh2_dlc11_cst_art_carronade,30,3000,2,0.11,10,4.3,16,0,0,,6,False,False,1.0,,10,18,0,700,Carronades,1,450,352,0.8,88,0,0,,False,False,440,2,10,20,1,700,175,,20,[],wh2_dlc11_cst_carronade.png,3
65,"['Extra Powder', 'Crumbling', 'Disintegrating']",15,10,22,20,"[""Can't Run"", 'Fear', 'Undead']",20.0,400.0,275,War Machine,Siege Artillery,5,20,0,0,0,0,0,0,30,very_large,16,60,,0,False,6,cst,"['The Dreadfleet', 'Pirates of Sartosa', 'The Drowned', 'Vampire Coast']",0,small,3267,1089,1.7,True,wh2_dlc11_cst_art_mortar,30,3000,2,0.11,10,4.3,16,0,0,,6,False,False,1.0,,10,18,0,600,Mortars,1,380,30,0.23,100,0,0,,False,False,130,1,10,20,1,600,150,,20,[],wh2_dlc11_cst_mortar.png,3
67,['Fight or Die!'],80,0,0,30,"['Fear', 'Terror', 'Encourage', 'Unbreakable']",,0.0,0,Lord,Wizard,40,110,0,0,0,25,60,0,80,very_large,0,0,,False,False,0,nor,"['Norsca', 'Wintertooth']",0,large,6132,6132,5.0,True,wh_dlc08_nor_cha_arzik_0,100,5000,140,0.32,60,4.0,300,0,0,,40,False,True,1.0,medium,6,440,0,1650,Azrik the Maze Keeper,0,0,0,,0,0,0,,,,0,1,0,60,0,200,0,,60,"['Metalshifting', 'Aspect of the Dread Knight', 'Soulblight', 'The Fate of Bjuna', 'Final Transmutation', ""Gehenna's Golden Hounds"", 'Searing Doom']",a_character_placeholder.png,1
68,"['Ruinous Flesh', 'Deadly Onslaught', 'Foe-Seeker', 'Frenzy', 'Regeneration']",50,0,0,70,"['Fear', 'Encourage', 'Vanguard Deployment', 'Hide (Forest)', 'Immune to Psychology']",,0.0,0,Lord,Skin Wolf Werekin,40,100,0,0,0,0,0,20,50,large,0,0,,False,False,0,nor,"['Norsca', 'Wintertooth']",0,large,3780,3780,3.0,True,wh_dlc08_nor_cha_skin_wolf_werekin_0,70,1200,280,0.67,45,4.0,140,0,36,,32,False,False,1.5,medium,4,420,0,1150,Skin Wolf Werekin,0,0,0,,0,0,0,,,,0,1,0,65,0,1150,288,,65,[],a_character_placeholder.png,1
69,"['Copious Vomit', 'Fight or Die!', 'Foe-Seeker', 'Regeneration']",40,0,0,55,"['Fear', 'Encourage', 'Hide (Forest)']",,0.0,0,Lord,Hammer Infantry,50,88,0,0,0,0,15,0,40,large,0,0,,False,False,0,nor,"['Norsca', 'Wintertooth']",0,large,6006,6006,4.2,True,wh_dlc08_nor_cha_throgg_0,70,5000,372,0.75,60,4.0,123,0,28,Frostbite!,50,False,False,1.0,large,6,495,0,1600,Throgg,0,0,0,,0,0,0,,,,0,1,0,56,0,1600,400,,56,[],a_character_placeholder.png,1
70,"['Hunter of Champions', 'Fight or Die!', 'Seafang', 'Rage', 'Foe-Seeker']",30,0,0,100,"['Encourage', 'Hide (Forest)']",,0.0,0,Lord,Sword Infantry,50,44,0,0,0,0,15,0,40,small,0,0,,False,False,0,nor,['Norsca'],0,small,3630,3630,2.2,False,wh_dlc08_nor_cha_wulfrik_0,75,1100,170,0.35,70,4.0,320,0,0,,50,False,False,1.0,medium,4,490,55,1000,Wulfrik the Wanderer,0,0,0,,0,0,0,,,,0,1,0,35,0,1100,275,,35,[],a_character_placeholder.png,1
71,"['Hunter of Champions', 'Fight or Die!', 'Seafang', 'Rage', 'Foe-Seeker']",70,0,0,100,"['Encourage', 'Hide (Forest)']",,0.0,0,Lord,Cavalry,65,108,0,0,0,0,15,0,70,medium,0,0,,False,False,0,nor,['Norsca'],0,large,3870,3870,2.0,True,wh_dlc08_nor_cha_wulfrik_1,75,950,170,0.35,70,4.0,320,0,0,,50,False,False,1.0,medium,4,490,35,1200,Wulfrik the Wanderer on Norscan Warhorse,0,0,0,,0,0,0,,,,0,1,0,78,0,1200,300,,78,[],a_character_placeholder.png,1
72,"['Hunter of Champions', 'Fight or Die!', 'Seafang', 'Rage', 'Foe-Seeker']",70,0,0,100,['Encourage'],,0.0,0,Lord,Chariot,90,108,0,0,0,0,15,0,70,medium,0,0,,False,False,0,nor,['Norsca'],0,large,4368,4368,2.0,True,wh_dlc08_nor_cha_wulfrik_2,75,1100,250,0.69,48,4.0,110,26,0,,30,False,False,1.0,very_large,4,360,35,1400,Wulfrik the Wanderer on Marauder Chariot,0,0,0,,0,0,0,,,,0,1,0,78,0,1400,350,,78,[],a_character_placeholder.png,1
73,"['Hunter of Champions', 'Fight or Die!', 'Seafang', 'Rage', 'Foe-Seeker']",35,0,0,70,"['Fear', 'Terror', 'Encourage']",,0.0,0,Lord,War Mammoth,68,80,0,0,0,0,15,0,60,very_large,0,0,,False,False,0,nor,['Norsca'],0,large,10573,10573,12.0,True,wh_dlc08_nor_cha_wulfrik_3,75,6500,370,0.7,38,3.5,155,34,0,,34,False,False,1.0,large,10,525,0,2300,Wulfrik the Wanderer on War Mammoth,0,0,0,,0,0,0,,,,0,1,0,56,0,2300,575,,56,[],a_character_placeholder.png,1
74,"['Fight or Die!', 'Rage', 'Foe-Seeker']",30,0,0,50,"['Encourage', 'Hide (Forest)']",,0.0,0,Lord,Axe Infantry,55,43,0,0,0,0,15,0,40,small,0,0,,False,False,0,nor,"['Norsca', 'Wintertooth']",0,small,3201,3201,2.2,False,wh_main_nor_cha_marauder_chieftan_0,70,600,150,0.33,60,4.0,300,0,0,,40,False,False,1.0,large,8,450,35,700,Marauder Chieftain,0,0,0,,0,0,0,,,,0,1,0,35,0,700,200,,35,[],wh_main_chs_chieftan.png,1
75,"['Fight or Die!', 'Rage', 'Foe-Seeker']",70,0,0,50,"['Encourage', 'Hide (Forest)']",,0.0,0,Lord,Cavalry,65,108,0,0,0,0,15,0,70,medium,0,0,,False,False,0,nor,"['Norsca', 'Wintertooth']",0,large,3507,3507,2.0,True,wh_main_nor_cha_marauder_chieftan_1,70,950,150,0.33,60,4.0,300,0,0,,40,False,False,1.0,large,8,450,35,900,Marauder Chieftain on Norscan Warhorse,0,0,0,,0,0,0,,,,0,1,0,78,0,900,220,,78,[],wh_main_chs_chieftan.png,1
76,"['Fight or Die!', 'Rage', 'Foe-Seeker']",70,0,0,90,['Encourage'],,0.0,0,Lord,Chariot,90,108,0,0,0,0,15,0,70,medium,0,0,,False,False,0,nor,"['Norsca', 'Wintertooth']",0,large,3747,3747,2.0,True,wh_main_nor_cha_marauder_chieftan_2,70,1100,250,0.69,38,4.0,110,26,0,,20,False,False,1.0,very_large,4,360,35,1100,Marauder Chieftain on Marauder Chariot,0,0,0,,0,0,0,,,,0,1,0,78,0,1100,275,,78,[],wh_main_chs_chieftan.png,1
77,"['Fight or Die!', 'Rage', 'Foe-Seeker']",35,0,0,70,"['Fear', 'Terror', 'Encourage']",,0.0,0,Lord,War Mammoth,68,80,0,0,0,0,15,0,60,very_large,0,0,,False,False,0,nor,"['Norsca', 'Wintertooth']",0,large,10578,10578,12.0,True,wh_main_nor_cha_marauder_chieftan_3,70,6500,370,0.7,34,3.5,155,34,0,,30,False,False,1.0,large,10,525,0,2200,Marauder Chieftain on War Mammoth,0,0,0,,0,0,0,,,,0,1,0,56,0,2200,550,,56,[],wh_main_chs_chieftan.png,1
78,"['From the Mist', 'Arcane Conduit', 'Evasion']",35,0,0,65,"['Fear', 'Encourage', 'Hide (Forest)']",,0.0,0,Hero,Wizard,25,78,0,0,0,0,15,0,50,large,0,0,,False,False,0,nor,"['Norsca', 'Wintertooth']",0,large,3780,3780,2.9,True,wh_dlc08_nor_cha_fimir_balefiend_fire_0,70,1500,320,0.8,27,4.0,80,0,0,Sundered Armour,35,False,True,1.0,medium,4,400,0,550,Fimir Balefiend ,0,0,0,,0,0,0,,,,0,1,0,54,0,1000,188,,54,"['Kindleflame', 'Cascading Fire Cloak', 'Fireball', 'Flame Storm', 'Flaming Sword of Rhuin', 'Piercing Bolts of Burning', 'The Burning Head']",a_character_placeholder.png,1
80,"['Dark Fire of Chaos', 'Arcane Conduit', 'Regeneration']",60,0,0,70,"['Fear', 'Terror', 'Encourage']",,0.0,0,Hero,Wizard,60,95,125,0,0,0,25,0,100,very_large,0,0,,False,False,0,nor,"['Norsca', 'Wintertooth']",90,large,3675,3675,4.5,True,wh_dlc08_nor_cha_kihar_0,60,2200,380,0.73,42,4.0,140,0,0,,40,True,False,1.0,large,6,520,0,2100,Kihar the Tormentor,0,0,0,,0,0,0,,,,0,1,0,65,0,200,0,,90,"['Pit of Shades', 'The Penumbral Pendulum', 'Kindleflame', 'Fireball', 'Flaming Sword of Rhuin', 'Plague of Rust', 'Transmutation of Lead']",a_character_placeholder.png,1
81,['Rage'],20,0,0,30,"['Encourage', 'Hide (Forest)']",,0.0,0,Hero,Wizard,16,42,0,0,0,0,15,0,40,small,0,0,,False,False,0,nor,"['Norsca', 'Wintertooth']",0,small,2520,2520,2.0,False,wh_dlc08_nor_cha_shaman_sorcerer_death_0,60,300,95,0.3,30,4.0,220,0,0,,30,False,False,1.0,medium,5,315,0,275,Shaman-Sorcerer ,0,0,0,,0,0,0,,,,0,1,0,35,0,1000,275,,35,"['Life Leeching', 'Aspect of the Dread Knight', 'Doom & Darkness', 'Soulblight', 'Spirit Leech', 'The Fate of Bjuna', 'The Purple Sun of Xereus']",a_character_placeholder.png,1
82,['Rage'],70,0,0,30,"['Encourage', 'Hide (Forest)']",,0.0,0,Hero,Wizard,30,108,0,0,0,0,15,0,70,medium,0,0,,False,False,0,nor,"['Norsca', 'Wintertooth']",0,large,2811,2811,2.0,True,wh_dlc08_nor_cha_shaman_sorcerer_death_1,60,950,95,0.3,30,4.0,220,0,0,,30,False,False,1.0,medium,5,315,0,475,Shaman-Sorcerer on Norscan Warhorse,0,0,0,,0,0,0,,,,0,1,0,78,0,1100,337,,78,"['Life Leeching', 'Aspect of the Dread Knight', 'Doom & Darkness', 'Soulblight', 'Spirit Leech', 'The Fate of Bjuna', 'The Purple Sun of Xereus']",a_character_placeholder.png,1
83,['Rage'],70,0,0,90,['Encourage'],,0.0,0,Hero,Wizard,52,108,0,0,0,0,15,0,70,medium,0,0,,False,False,0,nor,"['Norsca', 'Wintertooth']",0,large,3117,3117,2.0,True,wh_dlc08_nor_cha_shaman_sorcerer_death_2,60,1100,200,0.67,30,4.0,100,26,0,,24,False,False,1.0,very_large,4,300,0,775,Shaman-Sorcerer on Marauder Chariot,0,0,0,,0,0,0,,,,0,1,0,78,0,1350,300,,78,"['Life Leeching', 'Aspect of the Dread Knight', 'Doom & Darkness', 'Soulblight', 'Spirit Leech', 'The Fate of Bjuna', 'The Purple Sun of Xereus']",a_character_placeholder.png,1
90,"['Berserk', 'Frenzy']",30,0,0,15,"['Hide (Forest)', 'Immune to Psychology']",,0.0,0,Melee Infantry,Berserker Axe Infantry,33,44,0,0,0,0,0,0,40,small,0,0,,False,False,0,nor,"['Norsca', 'Wintertooth']",0,small,7650,102,1.9,False,wh_dlc08_nor_inf_marauder_berserkers_0,80,180,13,0.25,40,4.0,39,5,0,,24,False,False,1.0,,1,52,0,750,Marauder Berserkers,0,0,0,,0,0,0,,,,0,1,0,37,0,850,188,,37,[],wh_dlc08_nor_marauder_berserkers.png,75
91,['Rage'],30,0,0,80,['Hide (Forest)'],,0.0,0,Melee Infantry,Axe Infantry,20,43,0,0,0,0,0,0,40,small,0,0,,False,False,0,nor,"['Norsca', 'Wintertooth']",0,small,7200,96,2.0,False,wh_dlc08_nor_inf_marauder_champions_0,75,160,9,0.23,36,4.0,30,0,0,,53,False,False,1.0,,1,39,35,1000,Marauder Champions,0,0,0,,0,0,0,,,,0,1,0,35,0,1000,250,,35,[],wh_dlc08_nor_marauder_champions.png,75
92,['Rage'],30,0,0,80,['Hide (Forest)'],,0.0,0,Melee Infantry,Great Axe Infantry,30,43,0,0,0,0,0,0,40,small,0,0,,False,False,0,nor,"['Norsca', 'Wintertooth']",0,small,7200,96,2.0,False,wh_dlc08_nor_inf_marauder_champions_1,75,160,30,0.75,36,4.3,10,0,0,,32,False,False,1.0,,1,40,0,1100,Marauder Champions (Great Weapons),0,0,0,,0,0,0,,,,0,1,0,35,0,1100,275,,35,[],wh_dlc08_nor_marauder_champions_great_weapons.png,75
93,['Rage'],30,0,0,15,"['Charge Defence Against Large', 'Hide (Forest)']",,0.0,0,Melee Infantry,Spear Infantry,6,43,0,0,0,0,0,0,40,small,0,0,,False,False,0,nor,"['Norsca', 'Wintertooth']",0,small,7020,78,1.8,False,wh_dlc08_nor_inf_marauder_spearman_0,60,100,5,0.2,25,5.7,20,0,15,,37,False,False,1.0,,1,25,0,450,Marauder Spearmen,0,0,0,,0,0,0,,,,0,1,0,35,0,450,112,,35,[],wh_dlc08_nor_marauder_spearmen.png,90
94,"['Frenzy', 'Regeneration']",50,0,0,15,"['Fear', 'Hide (Forest)', 'Strider']",,0.0,0,Melee Infantry,Skin Wolf,32,100,0,0,0,0,0,20,50,large,0,0,,False,False,0,nor,"['Norsca', 'Wintertooth']",0,large,5562,309,2.6,True,wh_dlc08_nor_mon_skinwolves_0,60,1300,21,0.35,32,4.0,39,0,30,,28,False,False,1.0,small,3,60,0,950,Skin Wolves,0,0,0,,0,0,0,,,,0,1,0,75,0,950,237,,75,[],wh_dlc08_nor_skin_wolves.png,18
95,"['Frenzy', 'Regeneration']",50,0,0,70,"['Fear', 'Hide (Forest)', 'Strider']",,0.0,0,Melee Infantry,Skin Wolf,32,90,0,0,0,0,0,20,50,large,0,0,,False,False,0,nor,"['Norsca', 'Wintertooth']",0,large,5562,309,2.8,True,wh_dlc08_nor_mon_skinwolves_1,60,1200,21,0.35,32,4.0,39,0,30,,28,False,False,1.0,small,3,60,0,1100,Skin Wolves (Armoured),0,0,0,,0,0,0,,,,0,1,0,65,0,1100,275,,65,[],wh_dlc08_nor_skin_wolves_armoured.png,18
96,['Rage'],30,0,0,15,['Hide (Forest)'],,0.0,0,Melee Infantry,Axe Infantry,18,43,0,0,0,0,0,0,40,small,0,0,,False,False,0,nor,"['Norsca', 'Wintertooth']",0,small,7020,78,1.8,False,wh_main_nor_inf_chaos_marauders_0,60,100,7,0.25,34,4.2,21,0,0,,28,False,False,1.0,,1,28,35,400,Marauders,0,0,0,,0,0,0,,,,0,1,0,35,0,400,100,,35,[],wh_main_chs_marauder.png,90
