effect_bonus_value_ids_unit_sets_tables
0
bonus_value_id	effect	unit_set
melee_damage_mod_mult	wh2_dlc09_effect_tech_melee_damage_increase_tmb_ushabti_sphinxes	wh2_dlc09_tmb_ushabti
melee_defence_mod	wh2_dlc09_effect_tech_melee_defence_increase_tmb_carrion	wh2_dlc09_tmb_mon_carrion_0
melee_defence_mod	wh2_dlc09_effect_tech_melee_defence_increase_tmb_hierotitan	wh2_dlc09_tmb_mon_heirotitan_0
melee_defence_mod	wh2_dlc09_effect_tech_melee_defence_increase_tmb_horsemen	wh2_dlc09_tmb_cav_nehekhara_horsemen_0
melee_defence_mod	wh2_dlc09_effect_tech_melee_defence_increase_tmb_horsemen	wh2_dlc09_tmb_cav_skeleton_horsemen_0
melee_defence_mod	wh2_dlc09_effect_tech_melee_defence_increase_tmb_necropolis_knights	wh2_dlc09_tmb_cav_necropolis_knights_0
melee_defence_mod	wh2_dlc09_effect_tech_melee_defence_increase_tmb_necropolis_knights	wh2_dlc09_tmb_cav_necropolis_knights_1
melee_defence_mod	wh2_dlc09_effect_tech_melee_defence_increase_tmb_necrosphinx	wh2_dlc09_tmb_necrosphinx
melee_defence_mod	wh2_dlc09_effect_tech_melee_defence_increase_tmb_nehekhara_warriors_chariots	wh2_dlc09_tmb_chariots
melee_defence_mod	wh2_dlc09_effect_tech_melee_defence_increase_tmb_nehekhara_warriors_chariots	wh2_dlc09_tmb_inf_nehekhara_warriors_0
melee_defence_mod	wh2_dlc09_effect_tech_melee_defence_increase_tmb_nehekhara_warriors_chariots	wh2_dlc09_tmb_inf_nehekhara_warriors_ror
melee_defence_mod	wh2_dlc09_effect_tech_melee_defence_increase_tmb_scorpions	wh2_dlc09_tmb_mon_tomb_scorpion_0
melee_defence_mod	wh2_dlc09_effect_tech_melee_defence_increase_tmb_spearmen_warriors	wh2_dlc09_tmb_inf_nehekhara_warriors_0
melee_defence_mod	wh2_dlc09_effect_tech_melee_defence_increase_tmb_spearmen_warriors	wh2_dlc09_tmb_inf_nehekhara_warriors_ror
melee_defence_mod	wh2_dlc09_effect_tech_melee_defence_increase_tmb_spearmen_warriors	wh2_dlc09_tmb_inf_skeleton_spearmen_0
melee_defence_mod	wh2_dlc09_effect_tech_melee_defence_increase_tmb_spearmen_warriors	wh2_dlc09_tmb_inf_skeleton_spearmen_ror
melee_defence_mod	wh2_dlc09_effect_tech_melee_defence_increase_tmb_spearmen_warriors	wh2_dlc09_tmb_inf_skeleton_warriors_0
melee_defence_mod	wh2_dlc09_effect_tech_melee_defence_increase_tmb_sphinxes	wh2_dlc09_tmb_sphinx_all
melee_defence_mod	wh2_dlc09_effect_tech_melee_defence_increase_tmb_stalkers	wh2_dlc09_tmb_sepulchral_stalkers
melee_defence_mod	wh2_dlc09_effect_tech_melee_defence_increase_tmb_tomb_guard	wh2_dlc09_tmb_inf_tomb_guard_0
melee_defence_mod	wh2_dlc09_effect_tech_melee_defence_increase_tmb_tomb_guard	wh2_dlc09_tmb_inf_tomb_guard_1
melee_defence_mod	wh2_dlc09_effect_tech_melee_defence_increase_tmb_ushabti	wh2_dlc09_tmb_mon_ushabti_0
melee_defence_mod	wh2_dlc09_effect_tech_melee_defence_increase_tmb_ushabti	wh2_dlc09_tmb_mon_ushabti_1
melee_defence_mod	wh2_dlc09_effect_tech_melee_defence_increase_tmb_warsphinx	wh2_dlc09_tmb_veh_khemrian_warsphinx_0
missile_damage_ap_mod_mult	wh2_dlc09_effect_tech_missile_damage_increase_archer_chariots	wh2_dlc09_tmb_chariots
missile_damage_mod_mult	wh2_dlc09_effect_tech_missile_damage_increase_archer_chariots	wh2_dlc09_tmb_chariots
missile_damage_ap_mod_mult	wh2_dlc09_effect_tech_missile_damage_increase_tmb_chariots	wh2_dlc09_tmb_chariots
missile_damage_mod_mult	wh2_dlc09_effect_tech_missile_damage_increase_tmb_chariots	wh2_dlc09_tmb_chariots
missile_damage_ap_mod_mult	wh2_dlc09_effect_tech_missile_damage_increase_tmb_skeleton_archers_horsemen	wh2_dlc09_tmb_horsemen
missile_damage_ap_mod_mult	wh2_dlc09_effect_tech_missile_damage_increase_tmb_skeleton_archers_horsemen	wh2_dlc09_tmb_skeleton_archer
missile_damage_mod_mult	wh2_dlc09_effect_tech_missile_damage_increase_tmb_skeleton_archers_horsemen	wh2_dlc09_tmb_horsemen
missile_damage_mod_mult	wh2_dlc09_effect_tech_missile_damage_increase_tmb_skeleton_archers_horsemen	wh2_dlc09_tmb_skeleton_archer
missile_damage_ap_mod_mult	wh2_dlc09_effect_tech_missile_damage_increase_tmb_skull_catapult_casket	wh2_dlc09_tmb_art_screaming_skull_catapult_0
missile_damage_ap_mod_mult	wh2_dlc09_effect_tech_missile_damage_increase_tmb_skull_catapult_casket	wh2_dlc09_tmb_casket_of_souls
missile_damage_mod_mult	wh2_dlc09_effect_tech_missile_damage_increase_tmb_skull_catapult_casket	wh2_dlc09_tmb_art_screaming_skull_catapult_0
missile_damage_mod_mult	wh2_dlc09_effect_tech_missile_damage_increase_tmb_skull_catapult_casket	wh2_dlc09_tmb_casket_of_souls
missile_damage_ap_mod_mult	wh2_dlc09_effect_tech_missile_damage_increase_tmb_skull_catapult	wh2_dlc09_tmb_art_screaming_skull_catapult_0
missile_damage_mod_mult	wh2_dlc09_effect_tech_missile_damage_increase_tmb_skull_catapult	wh2_dlc09_tmb_art_screaming_skull_catapult_0
missile_damage_ap_mod_mult	wh2_dlc09_effect_tech_missile_damage_increase_tmb_warsphinx	wh2_dlc09_tmb_veh_khemrian_warsphinx_0
missile_damage_mod_mult	wh2_dlc09_effect_tech_missile_damage_increase_tmb_warsphinx	wh2_dlc09_tmb_veh_khemrian_warsphinx_0
reload	wh2_dlc09_effect_tech_missile_rate_of_fire_increase_tmb_archers_horsemen	wh2_dlc09_tmb_horsemen
reload	wh2_dlc09_effect_tech_missile_rate_of_fire_increase_tmb_archers_horsemen	wh2_dlc09_tmb_skeleton_archer
reload	wh2_dlc09_effect_tech_missile_rate_of_fire_increase_tmb_skull_catapult_casket	wh2_dlc09_tmb_art_screaming_skull_catapult_0
reload	wh2_dlc09_effect_tech_missile_rate_of_fire_increase_tmb_skull_catapult_casket	wh2_dlc09_tmb_casket_of_souls
reload	wh2_dlc09_effect_tech_missile_rate_of_fire_increase_tmb_skull_catapult	wh2_dlc09_tmb_art_screaming_skull_catapult_0
reload	wh2_dlc09_effect_tech_missile_rate_of_fire_increase_tmb_ushabti	wh2_dlc09_tmb_ushabti
mod_land_movement_battle	wh2_dlc09_effect_tech_movement_speed_tmb_skeletons_chariots	wh2_dlc09_tmb_chariots
mod_land_movement_battle	wh2_dlc09_effect_tech_movement_speed_tmb_skeletons_chariots	wh2_dlc09_tmb_skeleton_melee_infantry
unit_xp_mod	wh2_dlc09_effect_tech_unit_xp_levels_tmb_all_chariots	wh2_dlc09_tmb_chariots
unit_xp_mod	wh2_dlc09_effect_tech_unit_xp_levels_tmb_all_horsemen_serpent_cavalry	wh2_dlc09_tmb_horsemen
unit_xp_mod	wh2_dlc09_effect_tech_unit_xp_levels_tmb_all_horsemen_serpent_cavalry	wh2_dlc09_tmb_necropolis_knights
unit_xp_mod	wh2_dlc09_effect_tech_unit_xp_levels_tmb_all_horsemen_serpent_cavalry	wh2_dlc09_tmb_sepulchral_stalkers
unit_xp_mod	wh2_dlc09_effect_tech_unit_xp_levels_tmb_all_skeletons	wh2_dlc09_tmb_all_skeleton
unit_damage_resistance_magic_mod	wh2_dlc09_effect_tech_ward_save_magical_tmb_tomb_guard_hierotitan	wh2_dlc09_tmb_sphinx_all
unit_damage_resistance_magic_mod	wh2_dlc09_effect_tech_ward_save_magical_tmb_tomb_guard_hierotitan	wh2_dlc09_tmb_ushabti
unit_damage_resistance_physical_mod	wh2_dlc09_effect_tech_ward_save_physical_tmb_ushabti_warsphinx_necrosphinx	wh2_dlc09_tmb_sphinx_all
unit_damage_resistance_physical_mod	wh2_dlc09_effect_tech_ward_save_physical_tmb_ushabti_warsphinx_necrosphinx	wh2_dlc09_tmb_ushabti
unit_damage_resistance_all_mod	wh2_dlc09_effect_tech_ward_save_tmb_bone_giant	wh2_pro06_tmb_mon_bone_giant_0
damage_vs_infantry	wh2_dlc09_effect_tmb_scorpion_bonus_v_small	wh2_dlc09_tmb_scorpion_no_ror
damage_vs_large_entities	wh2_dlc09_effect_tmb_sphinx_bonus_v_large	wh2_dlc09_tmb_necrosphinx
damage_vs_large_entities	wh2_dlc09_effect_tmb_sphinx_bonus_v_large	wh2_dlc09_tmb_veh_khemrian_warsphinx_0
armour_mod	wh2_dlc09_effect_tmb_tomb_guard_armour	wh2_dlc09_tmb_tomb_guard
melee_damage_ap_mod_mult	wh2_dlc09_effect_tmb_tomb_guard_damage	wh2_dlc09_tmb_tomb_guard
melee_damage_mod_mult	wh2_dlc09_effect_tmb_tomb_guard_damage	wh2_dlc09_tmb_tomb_guard
unit_cap	wh2_dlc09_effect_unit_cap_tmb_art_casket_of_souls_0	wh2_dlc09_tmb_art_casket_of_souls_0
unit_cap	wh2_dlc09_effect_unit_cap_tmb_art_screaming_skull_catapult_0	wh2_dlc09_tmb_art_screaming_skull_catapult_0
unit_cap	wh2_dlc09_effect_unit_cap_tmb_book_tomb_guard_chariots	wh2_dlc09_tmb_inf_tomb_guard_0
unit_cap	wh2_dlc09_effect_unit_cap_tmb_book_tomb_guard_chariots	wh2_dlc09_tmb_inf_tomb_guard_1
unit_cap	wh2_dlc09_effect_unit_cap_tmb_book_tomb_guard_chariots	wh2_dlc09_tmb_veh_skeleton_chariot_0
unit_cap	wh2_dlc09_effect_unit_cap_tmb_cav_hexwraiths	wh2_dlc09_tmb_cav_hexwraiths
unit_cap	wh2_dlc09_effect_unit_cap_tmb_cav_necropolis_knights_0	wh2_dlc09_tmb_cav_necropolis_knights_0
unit_cap	wh2_dlc09_effect_unit_cap_tmb_cav_necropolis_knights_1	wh2_dlc09_tmb_cav_necropolis_knights_1
unit_cap	wh2_dlc09_effect_unit_cap_tmb_cav_nehekhara_horsemen_0	wh2_dlc09_tmb_cav_nehekhara_horsemen_0
unit_cap	wh2_dlc09_effect_unit_cap_tmb_cav_skeleton_horsemen_0	wh2_dlc09_tmb_cav_skeleton_horsemen_0
unit_cap	wh2_dlc09_effect_unit_cap_tmb_cav_skeleton_horsemen_archers_0	wh2_dlc09_tmb_cav_skeleton_horsemen_archers_0
unit_cap	wh2_dlc09_effect_unit_cap_tmb_inf_crypt_ghouls	wh2_dlc09_tmb_inf_crypt_ghouls
unit_cap	wh2_dlc09_effect_unit_cap_tmb_inf_nehekhara_warriors_0	wh2_dlc09_tmb_inf_nehekhara_warriors_0
unit_cap	wh2_dlc09_effect_unit_cap_tmb_inf_skeleton_archers_0	wh2_dlc09_tmb_inf_skeleton_archers_0
unit_cap	wh2_dlc09_effect_unit_cap_tmb_inf_skeleton_spearmen_0	wh2_dlc09_tmb_inf_skeleton_spearmen_0
unit_cap	wh2_dlc09_effect_unit_cap_tmb_inf_skeleton_warriors_0	wh2_dlc09_tmb_inf_skeleton_warriors_0
unit_cap	wh2_dlc09_effect_unit_cap_tmb_inf_tomb_guard_0	wh2_dlc09_tmb_inf_tomb_guard_0
unit_cap	wh2_dlc09_effect_unit_cap_tmb_inf_tomb_guard_1	wh2_dlc09_tmb_inf_tomb_guard_1
unit_cap	wh2_dlc09_effect_unit_cap_tmb_jackal	wh2_dlc09_tmb_ushabti_no_ror
unit_cap	wh2_dlc09_effect_unit_cap_tmb_mon_bone_giant_0	wh2_pro06_tmb_mon_bone_giant_0
unit_cap	wh2_dlc09_effect_unit_cap_tmb_mon_carrion_0	wh2_dlc09_tmb_mon_carrion_0
unit_cap	wh2_dlc09_effect_unit_cap_tmb_mon_dire_wolves	wh2_dlc09_tmb_mon_dire_wolves
unit_cap	wh2_dlc09_effect_unit_cap_tmb_mon_fell_bats	wh2_dlc09_tmb_mon_fell_bats
unit_cap	wh2_dlc09_effect_unit_cap_tmb_mon_heirotitan_0	wh2_dlc09_tmb_mon_heirotitan_0
unit_cap	wh2_dlc09_effect_unit_cap_tmb_mon_necrosphinx_0	wh2_dlc09_tmb_mon_necrosphinx_0
unit_cap	wh2_dlc09_effect_unit_cap_tmb_mon_sepulchral_stalkers_0	wh2_dlc09_tmb_mon_sepulchral_stalkers_0
unit_cap	wh2_dlc09_effect_unit_cap_tmb_mon_tomb_scorpion_0	wh2_dlc09_tmb_mon_tomb_scorpion_0
unit_cap	wh2_dlc09_effect_unit_cap_tmb_mon_ushabti_0	wh2_dlc09_tmb_mon_ushabti_0
unit_cap	wh2_dlc09_effect_unit_cap_tmb_mon_ushabti_1	wh2_dlc09_tmb_mon_ushabti_1
unit_cap	wh2_dlc09_effect_unit_cap_tmb_serpentine	wh2_dlc09_tmb_speculchral_necropolis_no_ror
unit_cap	wh2_dlc09_effect_unit_cap_tmb_tomb_guard_chariots	wh2_dlc09_tmb_tomb_guards_chariots
unit_cap	wh2_dlc09_effect_unit_cap_tmb_veh_khemrian_warsphinx_0	wh2_dlc09_tmb_veh_khemrian_warsphinx_0
unit_cap	wh2_dlc09_effect_unit_cap_tmb_veh_skeleton_archer_chariot_0	wh2_dlc09_tmb_veh_skeleton_archer_chariot_0
unit_cap	wh2_dlc09_effect_unit_cap_tmb_veh_skeleton_chariot_0	wh2_dlc09_tmb_veh_skeleton_chariot_0
unit_xp_mod	wh2_dlc09_effect_unit_xp_levels_tmb_sphinxes	wh2_dlc09_tmb_sphinx_all
unit_xp_mod	wh2_dlc09_effect_unit_xp_levels_tmb_ushabti	wh2_dlc09_tmb_ushabti
unit_xp_mod	wh2_dlc09_effect_unit_xp_tmb_all_skeleton	wh2_dlc09_tmb_all_skeleton
melee_damage_ap_mod_mult	wh2_dlc09_effect_weapon_damage_tmb_horsemen_necropolice	wh2_dlc09_tmb_cav_necropolis_knights_0
melee_damage_ap_mod_mult	wh2_dlc09_effect_weapon_damage_tmb_horsemen_necropolice	wh2_dlc09_tmb_cav_necropolis_knights_1
melee_damage_ap_mod_mult	wh2_dlc09_effect_weapon_damage_tmb_horsemen_necropolice	wh2_dlc09_tmb_cav_necropolis_knights_ror
melee_damage_ap_mod_mult	wh2_dlc09_effect_weapon_damage_tmb_horsemen_necropolice	wh2_dlc09_tmb_cav_nehekhara_horsemen_ror
melee_damage_ap_mod_mult	wh2_dlc09_effect_weapon_damage_tmb_horsemen_necropolice	wh2_dlc09_tmb_horsemen
melee_damage_mod_mult	wh2_dlc09_effect_weapon_damage_tmb_horsemen_necropolice	wh2_dlc09_tmb_cav_necropolis_knights_0
melee_damage_mod_mult	wh2_dlc09_effect_weapon_damage_tmb_horsemen_necropolice	wh2_dlc09_tmb_cav_necropolis_knights_1
melee_damage_mod_mult	wh2_dlc09_effect_weapon_damage_tmb_horsemen_necropolice	wh2_dlc09_tmb_cav_necropolis_knights_ror
melee_damage_mod_mult	wh2_dlc09_effect_weapon_damage_tmb_horsemen_necropolice	wh2_dlc09_tmb_horsemen
melee_damage_ap_mod_mult	wh2_dlc09_effect_weapon_damage_tmb_necrosphinx_scorpion_stalker	wh2_dlc09_tmb_mon_necrosphinx_ror
melee_damage_ap_mod_mult	wh2_dlc09_effect_weapon_damage_tmb_necrosphinx_scorpion_stalker	wh2_dlc09_tmb_mon_sepulchral_stalkers_0
melee_damage_ap_mod_mult	wh2_dlc09_effect_weapon_damage_tmb_necrosphinx_scorpion_stalker	wh2_dlc09_tmb_mon_sepulchral_stalkers_ror
melee_damage_ap_mod_mult	wh2_dlc09_effect_weapon_damage_tmb_necrosphinx_scorpion_stalker	wh2_dlc09_tmb_necrosphinx
melee_damage_ap_mod_mult	wh2_dlc09_effect_weapon_damage_tmb_necrosphinx_scorpion_stalker	wh2_dlc09_tmb_scorpion_no_ror
melee_damage_mod_mult	wh2_dlc09_effect_weapon_damage_tmb_necrosphinx_scorpion_stalker	wh2_dlc09_tmb_mon_necrosphinx_ror
melee_damage_mod_mult	wh2_dlc09_effect_weapon_damage_tmb_necrosphinx_scorpion_stalker	wh2_dlc09_tmb_mon_sepulchral_stalkers_0
melee_damage_mod_mult	wh2_dlc09_effect_weapon_damage_tmb_necrosphinx_scorpion_stalker	wh2_dlc09_tmb_mon_sepulchral_stalkers_ror
melee_damage_mod_mult	wh2_dlc09_effect_weapon_damage_tmb_necrosphinx_scorpion_stalker	wh2_dlc09_tmb_necrosphinx
melee_damage_mod_mult	wh2_dlc09_effect_weapon_damage_tmb_necrosphinx_scorpion_stalker	wh2_dlc09_tmb_scorpion_no_ror
melee_damage_ap_mod_mult	wh2_dlc09_effect_weapon_damage_tmb_titan_sphinx	wh2_dlc09_tmb_titan_sphinx
melee_damage_mod_mult	wh2_dlc09_effect_weapon_damage_tmb_titan_sphinx	wh2_dlc09_tmb_titan_sphinx
melee_damage_ap_mod_mult	wh2_dlc09_effect_weapon_damage_tmb_ushabti	wh2_dlc09_tmb_ushabti
melee_damage_mod_mult	wh2_dlc09_effect_weapon_damage_tmb_ushabti	wh2_dlc09_tmb_ushabti
melee_damage_ap_mod_mult	wh2_dlc09_effect_weapon_damage_tmb_vet_all_monster	wh2_dlc09_tmb_mon_necrosphinx_ror
melee_damage_ap_mod_mult	wh2_dlc09_effect_weapon_damage_tmb_vet_all_monster	wh2_dlc09_tmb_mon_ushabti_ror
melee_damage_ap_mod_mult	wh2_dlc09_effect_weapon_damage_tmb_vet_all_monster	wh2_dlc09_tmb_vet_all_monster
melee_damage_mod_mult	wh2_dlc09_effect_weapon_damage_tmb_vet_all_monster	wh2_dlc09_tmb_mon_necrosphinx_ror
melee_damage_mod_mult	wh2_dlc09_effect_weapon_damage_tmb_vet_all_monster	wh2_dlc09_tmb_mon_ushabti_ror
melee_damage_mod_mult	wh2_dlc09_effect_weapon_damage_tmb_vet_all_monster	wh2_dlc09_tmb_vet_all_monster
unit_xp_mod	wh2_dlc09_tmb_skeleton_archer_recruitment_rank	wh2_dlc09_tmb_skeleton_archer
cost_mod	wh2_dlc10_alarielle_effect_recruitment_cost_reduction_trees	hef_dlc10_trees
unit_damage_resistance_physical_mod	wh2_dlc10_alarielle_effect_unit_stat_mod_physical_resistance_tree_units	hef_dlc10_trees
melee_damage_ap_mod_mult	wh2_dlc10_alarielle_effect_unit_stat_mod_weapon_strength_tree_units	hef_dlc10_trees
melee_damage_mod_mult	wh2_dlc10_alarielle_effect_unit_stat_mod_weapon_strength_tree_units	hef_dlc10_trees
missile_damage_ap_mod_mult	wh2_dlc10_effect_force_army_battle_missile_damage_sisters_of_avelorn_handmaidens	wh2_dlc10_hef_handmaiden_and_sisters
missile_damage_mod_mult	wh2_dlc10_effect_force_army_battle_missile_damage_sisters_of_avelorn_handmaidens	wh2_dlc10_hef_handmaiden_and_sisters
unit_fatigue_resistance_mod	wh2_dlc10_effect_hellebron_fatigue_resistance	wh2_dlc10_def_cha_hellebron
unit_starting_fatigue_state	wh2_dlc10_effect_hellebron_fatigue_start_very_tired	wh2_dlc10_def_cha_hellebron
unit_starting_fatigue_state	wh2_dlc10_effect_hellebron_fatigue_start_winded	wh2_dlc10_def_cha_hellebron
upkeep_mod	wh2_dlc10_effect_innate_skill_crone_hellebron	wh2_dlc10_def_innate_skill_crone_hellebron
unit_damage_resistance_physical_mod	wh2_dlc10_effect_physical_resist_hellebron	def_witchelves
unit_damage_resistance_physical_mod	wh2_dlc10_effect_physical_resist_hellebron	wh2_dlc10_def_cha_hellebron
cost_mod	wh2_dlc10_effect_recruitment_cost_reduction_hef_shadow_warriors	hef_shadow_warriors
upkeep_mod	wh2_dlc10_effect_resource_upkeep_cost_addition_dwf_all_dwarfs	dwf_all_units_characters
unit_xp_mod	wh2_dlc10_effect_rite_def_drakira_recruit_rank_death_hag	wh2_dlc10_def_witch_elves_death_hags
armour_mod	wh2_dlc10_effect_rite_hef_lileath_armour_dryad	wh2_dlc10_hef_inf_dryads_0
unit_xp_mod	wh2_dlc10_effect_rite_hef_lileath_recruit_rank_hef_handmaiden	wh2_dlc10_hef_handmaiden
unit_xp_mod	wh2_dlc10_effect_rite_hef_lileath_recruit_rank_sisters_of_avelorn	hef_sisters_of_avelorn
charge_add	wh2_dlc10_effect_skill_charge_bonus_increase_dire_wolves_hexwraiths	wh2_dlc09_tmb_cav_hexwraiths
charge_add	wh2_dlc10_effect_skill_charge_bonus_increase_dire_wolves_hexwraiths	wh2_dlc09_tmb_mon_dire_wolves
melee_attack_mod	wh2_dlc10_effect_skill_melee_attack_increase_fell_bats_crypt_ghoul	wh2_dlc09_tmb_inf_crypt_ghouls
melee_attack_mod	wh2_dlc10_effect_skill_melee_attack_increase_fell_bats_crypt_ghoul	wh2_dlc09_tmb_mon_fell_bats
unit_xp_mod	wh2_dlc10_effect_skill_rank_increase_fell_bats_crypt_ghoul_dire_wolves_hexwraiths	wh2_dlc09_tmb_cav_hexwraiths
unit_xp_mod	wh2_dlc10_effect_skill_rank_increase_fell_bats_crypt_ghoul_dire_wolves_hexwraiths	wh2_dlc09_tmb_inf_crypt_ghouls
unit_xp_mod	wh2_dlc10_effect_skill_rank_increase_fell_bats_crypt_ghoul_dire_wolves_hexwraiths	wh2_dlc09_tmb_mon_dire_wolves
unit_xp_mod	wh2_dlc10_effect_skill_rank_increase_fell_bats_crypt_ghoul_dire_wolves_hexwraiths	wh2_dlc09_tmb_mon_fell_bats
armour_mod	wh2_dlc10_effect_skills_armour_forest_spirits	hef_dlc10_trees
melee_attack_mod	wh2_dlc10_effect_skills_melee_attack_forest_spirits	hef_dlc10_trees
recruit_time_mod	wh2_dlc10_effect_skills_unit_recruitment_duration_hef_sisters_of_avelorn	hef_sisters_of_avelorn
mod_land_movement_battle	wh2_dlc10_effect_speed_hellebron	wh2_dlc10_def_cha_hellebron
armour_mod	wh2_dlc10_effect_tech_armour_increase_hef_handmaiden_sisters	wh2_dlc10_hef_handmaiden
damage_vs_infantry	wh2_dlc10_effect_tech_bonus_vs_small_def_witchelves_executioners	def_executioners
damage_vs_infantry	wh2_dlc10_effect_tech_bonus_vs_small_def_witchelves_executioners	def_sisters_of_slaughter
damage_vs_infantry	wh2_dlc10_effect_tech_bonus_vs_small_def_witchelves_executioners	def_witchelves
melee_attack_mod	wh2_dlc10_effect_tech_melee_attack_increase_def_doomfire_warlocks	def_doomfire_warlocks
melee_defence_mod	wh2_dlc10_effect_tech_melee_defence_increase_def_doomfire_warlocks	def_doomfire_warlocks
melee_defence_mod	wh2_dlc10_effect_tech_melee_defence_increase_hef_handmaiden_sisters	wh2_dlc10_hef_handmaiden_and_sisters
melee_defence_mod	wh2_dlc10_effect_tech_melee_defense_increase_def_witchelves_executioners	def_executioners
melee_defence_mod	wh2_dlc10_effect_tech_melee_defense_increase_def_witchelves_executioners	def_sisters_of_slaughter
melee_defence_mod	wh2_dlc10_effect_tech_melee_defense_increase_def_witchelves_executioners	def_witchelves
unit_damage_resistance_missile_mod	wh2_dlc10_effect_tech_missile_resistance_increase_hef_shadow_warriors	hef_shadow_warriors
morale	wh2_dlc10_effect_tech_morale_increase_hef_shadow_warriors	hef_shadow_warriors
unit_xp_mod	wh2_dlc10_effect_tech_unit_xp_levels_def_doomfire_warlocks_medusa	def_doomfire_warlocks
unit_xp_mod	wh2_dlc10_effect_tech_unit_xp_levels_def_doomfire_warlocks_medusa	wh2_dlc14_def_medusa
unit_xp_mod	wh2_dlc10_effect_tech_unit_xp_levels_def_sisters_of_slaughter	def_sisters_of_slaughter
upkeep_mod	wh2_dlc10_effect_tech_upkeep_cost_reduction_def_khaine_units	wh2_def_khaine_units
unit_damage_resistance_all_mod	wh2_dlc10_effect_tech_ward_save_def_doomfire_warlocks_medusa	def_doomfire_warlocks
unit_damage_resistance_all_mod	wh2_dlc10_effect_tech_ward_save_def_doomfire_warlocks_medusa	wh2_dlc14_def_medusa
unit_damage_resistance_physical_mod	wh2_dlc10_effect_tech_ward_save_physical_hef_handmaiden_sisters	wh2_dlc10_hef_handmaiden_and_sisters
upkeep_mod	wh2_dlc10_effect_upkeep_reduction_hef_shadow_warriors	hef_shadow_warriors
upkeep_mod	wh2_dlc10_effect_upkeep_reduction_hef_sisters_of_avelorn_units	hef_sisters_of_avelorn
ammo_mod	wh2_dlc10_unit_stat_mod_shadow_warriors_increase_ammo	hef_shadow_warriors
melee_attack_mod	wh2_dlc10_unit_stat_mod_shadow_warriors_increase_melee_attack	hef_shadow_warriors
mod_land_movement_battle	wh2_dlc10_unit_stat_mod_shadow_warriors_speed	hef_shadow_warriors
ammo_mod	wh2_dlc10_unit_stat_mod_sisters_of_avelorn_ammo	hef_sisters_of_avelorn
melee_attack_mod	wh2_dlc10_unit_stat_mod_sisters_of_avelorn_melee_attack	hef_sisters_of_avelorn
melee_defence_mod	wh2_dlc10_unit_stat_mod_sisters_of_avelorn_melee_defence	hef_sisters_of_avelorn
ammo_mod	wh2_dlc11_cst_ammo_artillery	wh2_dlc11_cst_mortar_carronade_queen_bess
ammo_mod	wh2_dlc11_cst_ammo_gunnery_mobs_deck_gunner	wh2_dlc11_cst_gunnery_mobs_deck_gunner_promethean_gunnery_mobs
ammo_mod	wh2_dlc11_cst_ammo_infantry_ranged	wh2_dlc11_cst_infantry_ranged
armour_mod	wh2_dlc11_cst_armour_all_infantry	wh2_dlc11_cst_army_chain_set_infantry
armour_mod	wh2_dlc11_cst_armour_all_infantry	wh2_dlc11_cst_inf_depth_guard_ror_0
armour_mod	wh2_dlc11_cst_armour_all_infantry	wh2_dlc11_cst_inf_zombie_deckhands_mob_ror_0
armour_mod	wh2_dlc11_cst_armour_all_ranged	wh2_dlc11_cst_army_chain_set_ranged
armour_mod	wh2_dlc11_cst_armour_all_ranged	wh2_dlc11_cst_inf_deck_gunners_ror_0
armour_mod	wh2_dlc11_cst_armour_all_ranged	wh2_dlc11_cst_inf_zombie_gunnery_mob_ror_0
armour_mod	wh2_dlc11_cst_armour_all_ranged	wh2_dlc11_cst_mon_rotting_prometheans_gunnery_mob_ror
armour_mod	wh2_dlc11_cst_armour_prometheans_leviathon_colossus	wh2_dlc11_cst_prometheans_leviathon_colossus
charge_add	wh2_dlc11_cst_charge_increase_bloated_corpse	wh2_dlc11_cst_mon_bloated_corpse_0
charge_add	wh2_dlc11_cst_charge_terrorgheist_scurvy_dog_syreen	wh2_dlc11_cst_terrorgheist_scurvy_dogs_syreen
melee_attack_mod	wh2_dlc11_cst_lord_trait_aranessa_melee_attack_increase_free_company	wh2_dlc11_cst_inf_sartosa_free_company_0
melee_attack_mod	wh2_dlc11_cst_lord_trait_aranessa_melee_attack_increase_free_company	wh2_dlc11_cst_inf_sartosa_militia_0
melee_damage_ap_mod_mult	wh2_dlc11_cst_lord_trait_aranessa_weapon_strength_increase_free_company	wh2_dlc11_cst_inf_sartosa_free_company_0
melee_damage_ap_mod_mult	wh2_dlc11_cst_lord_trait_aranessa_weapon_strength_increase_free_company	wh2_dlc11_cst_inf_sartosa_militia_0
melee_damage_mod_mult	wh2_dlc11_cst_lord_trait_aranessa_weapon_strength_increase_free_company	wh2_dlc11_cst_inf_sartosa_free_company_0
melee_damage_mod_mult	wh2_dlc11_cst_lord_trait_aranessa_weapon_strength_increase_free_company	wh2_dlc11_cst_inf_sartosa_militia_0
unit_damage_resistance_magic_mod	wh2_dlc11_cst_magic_resistance_all_giant_monster	wh2_dlc11_cst_army_chain_giant_monster
