unit_set_to_unit_junctions_tables
0
exclude	unit_caste	unit_category	unit_class	unit_record	unit_set
False				wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_4	chs_all
False				wh_dlc01_chs_cha_chaos_sorcerer_shadows_0	chs_all
False				wh_dlc01_chs_cha_chaos_sorcerer_shadows_1	chs_all
False				wh_dlc01_chs_cha_chaos_sorcerer_shadows_2	chs_all
False				wh_dlc01_chs_cha_exalted_hero_10	chs_all
False				wh_dlc01_chs_cha_kholek	chs_all
False				wh_dlc01_chs_cha_prince_sigvald_the_magnificent	chs_all
False				wh_dlc01_chs_cha_qb_lord_of_change_0	chs_all
False				wh_dlc01_chs_inf_chaos_warriors_2	chs_all
False				wh_dlc01_chs_inf_chosen_2	chs_all
False				wh_dlc01_chs_inf_forsaken_0	chs_all
False				wh_dlc01_chs_mon_dragon_ogre	chs_all
False				wh_dlc01_chs_mon_dragon_ogre_shaggoth	chs_all
False				wh_dlc01_chs_mon_trolls_1	chs_all
False				wh_dlc06_chs_cav_marauder_horsemasters_0	chs_all
False				wh_dlc06_chs_feral_manticore	chs_all
False				wh_dlc06_chs_inf_aspiring_champions_0	chs_all
False				wh_main_chs_art_hellcannon	chs_all
False				wh_main_chs_cav_chaos_chariot	chs_all
False				wh_main_chs_cav_chaos_knights_0	chs_all
False				wh_main_chs_cav_chaos_knights_1	chs_all
False				wh_main_chs_cav_marauder_horsemen_0	chs_all
False				wh_main_chs_cav_marauder_horsemen_1	chs_all
False				wh_main_chs_cha_archaon_the_everchosen_0	chs_all
False				wh_main_chs_cha_archaon_the_everchosen_1	chs_all
False				wh_main_chs_cha_chaos_lord_0	chs_all
False				wh_main_chs_cha_chaos_lord_11	chs_all
False				wh_main_chs_cha_chaos_lord_12	chs_all
False				wh_main_chs_cha_chaos_sorcerer_death_0	chs_all
False				wh_main_chs_cha_chaos_sorcerer_death_10	chs_all
False				wh_main_chs_cha_chaos_sorcerer_death_11	chs_all
False				wh_main_chs_cha_chaos_sorcerer_fire_0	chs_all
False				wh_main_chs_cha_chaos_sorcerer_fire_10	chs_all
False				wh_main_chs_cha_chaos_sorcerer_fire_11	chs_all
False				wh_main_chs_cha_chaos_sorcerer_metal_0	chs_all
False				wh_main_chs_cha_chaos_sorcerer_metal_10	chs_all
False				wh_main_chs_cha_chaos_sorcerer_metal_11	chs_all
False				wh_main_chs_cha_exalted_hero_0	chs_all
False				wh_main_chs_cha_exalted_hero_12	chs_all
False				wh_main_chs_cha_exalted_hero_13	chs_all
False				wh_main_chs_cha_lord_of_change_0	chs_all
False				wh_main_chs_inf_chaos_marauders_0	chs_all
False				wh_main_chs_inf_chaos_marauders_1	chs_all
False				wh_main_chs_inf_chaos_warriors_0	chs_all
False				wh_main_chs_inf_chaos_warriors_1	chs_all
False				wh_main_chs_inf_chosen_0	chs_all
False				wh_main_chs_inf_chosen_1	chs_all
False				wh_main_chs_mon_chaos_spawn	chs_all
False				wh_main_chs_mon_chaos_warhounds_0	chs_all
False				wh_main_chs_mon_chaos_warhounds_1	chs_all
False				wh_main_chs_mon_giant	chs_all
False				wh_main_chs_mon_trolls	chs_all
False				wh_main_chs_shp_bloodship	chs_all
False				wh_main_chs_shp_bloodship_general	chs_all
False				wh_main_chs_shp_deathgalley	chs_all
False				wh_main_chs_shp_norscan_longship	chs_all
False				wh_pro04_chs_art_hellcannon_ror_0	chs_all
False				wh_pro04_chs_cav_chaos_knights_ror_0	chs_all
False				wh_pro04_chs_inf_chaos_warriors_ror_0	chs_all
False				wh_pro04_chs_inf_forsaken_ror_0	chs_all
False				wh_pro04_chs_mon_chaos_spawn_ror_0	chs_all
False				wh_pro04_chs_mon_dragon_ogre_ror_0	chs_all
False				wh_main_chs_cav_chaos_chariot	chs_chariot_plain
False				wh_dlc01_chs_inf_chosen_2	chs_chosen
False				wh_main_chs_inf_chosen_0	chs_chosen
False				wh_main_chs_inf_chosen_1	chs_chosen
False				wh_dlc01_chs_mon_dragon_ogre_shaggoth	chs_dragon_ogre_shaggoths
False				wh_dlc01_chs_mon_dragon_ogre	chs_dragon_ogres
False				wh_pro04_chs_mon_dragon_ogre_ror_0	chs_dragon_ogres
False				wh_dlc01_chs_inf_forsaken_0	chs_forsaken
False				wh_pro04_chs_inf_forsaken_ror_0	chs_forsaken
False				wh_main_chs_mon_giant	chs_giants
False				wh_dlc01_chs_cav_gorebeast_chariot	chs_gorebeast_chariot
False				wh_main_chs_art_hellcannon	chs_hellcannon
False				wh_pro04_chs_art_hellcannon_ror_0	chs_hellcannon
False				wh_main_chs_mon_chaos_warhounds_0	chs_hounds
False				wh_main_chs_mon_chaos_warhounds_1	chs_hounds
False				wh_main_chs_cav_chaos_knights_0	chs_knights
False				wh_main_chs_cav_chaos_knights_1	chs_knights
False				wh_pro04_chs_cav_chaos_knights_ror_0	chs_knights
False				wh_dlc01_chs_cha_chaos_lord_10	chs_lords
False				wh_dlc01_chs_cha_chaos_lord_2	chs_lords
False				wh_dlc01_chs_cha_chaos_sorcerer_lord_death_0	chs_lords
False				wh_dlc01_chs_cha_chaos_sorcerer_lord_death_10	chs_lords
False				wh_dlc01_chs_cha_chaos_sorcerer_lord_death_12	chs_lords
False				wh_dlc01_chs_cha_chaos_sorcerer_lord_death_13	chs_lords
False				wh_dlc01_chs_cha_chaos_sorcerer_lord_death_9	chs_lords
False				wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_0	chs_lords
False				wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_10	chs_lords
False				wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_12	chs_lords
False				wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_13	chs_lords
False				wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_9	chs_lords
False				wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_0	chs_lords
False				wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_10	chs_lords
False				wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_12	chs_lords
False				wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_13	chs_lords
False				wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_9	chs_lords
False				wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_0	chs_lords
False				wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_1	chs_lords
False				wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_2	chs_lords
False				wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_3	chs_lords
False				wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_4	chs_lords
False				wh_dlc01_nor_cha_chaos_sorcerer_lord_0	chs_lords
False				wh_dlc01_nor_cha_chaos_sorcerer_lord_1	chs_lords
False				wh_main_chs_cha_chaos_lord_0	chs_lords
False				wh_main_chs_cha_chaos_lord_11	chs_lords
False				wh_main_chs_cha_chaos_lord_12	chs_lords
False				wh_dlc06_chs_feral_manticore	chs_manticores
False				wh_dlc06_chs_cav_marauder_horsemasters_0	chs_marauders
False				wh_main_chs_cav_marauder_horsemen_0	chs_marauders
False				wh_main_chs_cav_marauder_horsemen_1	chs_marauders
False				wh_main_chs_inf_chaos_marauders_0	chs_marauders
False				wh_main_chs_inf_chaos_marauders_1	chs_marauders
False				wh_dlc03_bst_mon_chaos_spawn_0	chs_spawns
False				wh_main_chs_mon_chaos_spawn	chs_spawns
False				wh_pro04_chs_mon_chaos_spawn_ror_0	chs_spawns
False				wh_dlc01_chs_mon_trolls_1	chs_trolls
False				wh_main_chs_mon_trolls	chs_trolls
False				wh_dlc01_chs_cav_gorebeast_chariot	chs_warmachines
False				wh_main_chs_art_hellcannon	chs_warmachines
False				wh_main_chs_cav_chaos_chariot	chs_warmachines
False				wh_pro04_chs_art_hellcannon_ror_0	chs_warmachines
False				wh_dlc01_chs_inf_chaos_warriors_2	chs_warriors_only
False				wh_main_chs_inf_chaos_warriors_0	chs_warriors_only
False				wh_main_chs_inf_chaos_warriors_1	chs_warriors_only
False				wh_pro04_chs_inf_chaos_warriors_ror_0	chs_warriors_only
False				wh_dlc01_chs_inf_chaos_warriors_2	chs_warriors
False				wh_dlc06_chs_inf_aspiring_champions_0	chs_warriors
False				wh_main_chs_inf_chaos_warriors_0	chs_warriors
False				wh_main_chs_inf_chaos_warriors_1	chs_warriors
False				wh_pro04_chs_inf_chaos_warriors_ror_0	chs_warriors
False				wh2_dlc10_def_cha_sorceress_beasts_0	def_agents
False				wh2_dlc10_def_cha_sorceress_beasts_1	def_agents
False				wh2_dlc10_def_cha_sorceress_beasts_2	def_agents
False				wh2_dlc10_def_cha_sorceress_beasts_3	def_agents
False				wh2_dlc10_def_cha_sorceress_death_0	def_agents
False				wh2_dlc10_def_cha_sorceress_death_1	def_agents
False				wh2_dlc10_def_cha_sorceress_death_2	def_agents
False				wh2_dlc10_def_cha_sorceress_death_3	def_agents
False				wh2_dlc14_def_cha_master_0	def_agents
False				wh2_dlc14_def_cha_master_1	def_agents
False				wh2_dlc14_def_cha_master_2	def_agents
False				wh2_dlc14_def_cha_master_3	def_agents
False				wh2_dlc14_def_cha_master_4	def_agents
False				wh2_main_def_cha_death_hag_0	def_agents
False				wh2_main_def_cha_death_hag_1	def_agents
False				wh2_main_def_cha_khainite_assassin_0	def_agents
False				wh2_main_def_cha_sorceress_dark_0	def_agents
False				wh2_main_def_cha_sorceress_dark_1	def_agents
False				wh2_main_def_cha_sorceress_dark_2	def_agents
False				wh2_main_def_cha_sorceress_dark_3	def_agents
False				wh2_main_def_cha_sorceress_fire_0	def_agents
False				wh2_main_def_cha_sorceress_fire_1	def_agents
False				wh2_main_def_cha_sorceress_fire_2	def_agents
False				wh2_main_def_cha_sorceress_fire_3	def_agents
False				wh2_main_def_cha_sorceress_shadow_0	def_agents
False				wh2_main_def_cha_sorceress_shadow_1	def_agents
False				wh2_main_def_cha_sorceress_shadow_2	def_agents
False				wh2_main_def_cha_sorceress_shadow_3	def_agents
False				wh2_dlc10_def_mon_chill_of_sontar_ror_0	def_beasts
False				wh2_dlc10_def_mon_feral_manticore_0	def_beasts
False				wh2_dlc10_def_mon_kharibdyss_0	def_beasts
False				wh2_dlc14_def_inf_harpies_ror_0	def_beasts
False				wh2_dlc14_def_mon_bloodwrack_medusa_0	def_beasts
False				wh2_dlc14_def_mon_bloodwrack_medusa_ror_0	def_beasts
False				wh2_main_def_inf_harpies	def_beasts
False				wh2_main_def_mon_black_dragon	def_beasts
False				wh2_main_def_mon_war_hydra	def_beasts
False				wh2_dlc10_def_inf_the_bolt_fiends_ror_0	def_black_council
False				wh2_dlc10_def_inf_the_hellebronai_ror_0	def_black_council
False				wh2_main_def_inf_black_guard_0	def_black_council
False				wh2_main_def_inf_bleakswords_0	def_black_council
False				wh2_main_def_inf_darkshards_0	def_black_council
False				wh2_main_def_inf_darkshards_1	def_black_council
False				wh2_main_def_inf_dreadspears_0	def_black_council
False				wh2_main_def_inf_black_guard_0	def_blackguard
False				wh2_main_def_art_reaper_bolt_thrower	def_boltthrowers
False				wh2_dlc10_def_cha_crone_0	def_characters
False				wh2_dlc10_def_cha_crone_1	def_characters
False				wh2_dlc10_def_cha_crone_4	def_characters
False				wh2_dlc10_def_cha_crone_5	def_characters
False				wh2_dlc10_def_cha_sorceress_beasts_0	def_characters
False				wh2_dlc10_def_cha_sorceress_beasts_1	def_characters
False				wh2_dlc10_def_cha_sorceress_beasts_2	def_characters
False				wh2_dlc10_def_cha_sorceress_beasts_3	def_characters
False				wh2_dlc10_def_cha_sorceress_death_0	def_characters
False				wh2_dlc10_def_cha_sorceress_death_1	def_characters
False				wh2_dlc10_def_cha_sorceress_death_2	def_characters
False				wh2_dlc10_def_cha_sorceress_death_3	def_characters
False				wh2_dlc10_def_cha_supreme_sorceress_beasts_0	def_characters
False				wh2_dlc10_def_cha_supreme_sorceress_beasts_1	def_characters
False				wh2_dlc10_def_cha_supreme_sorceress_beasts_2	def_characters
False				wh2_dlc10_def_cha_supreme_sorceress_beasts_3	def_characters
False				wh2_dlc10_def_cha_supreme_sorceress_beasts_4	def_characters
False				wh2_dlc10_def_cha_supreme_sorceress_beasts_5	def_characters
False				wh2_dlc10_def_cha_supreme_sorceress_dark_0	def_characters
False				wh2_dlc10_def_cha_supreme_sorceress_dark_1	def_characters
False				wh2_dlc10_def_cha_supreme_sorceress_dark_2	def_characters
False				wh2_dlc10_def_cha_supreme_sorceress_dark_3	def_characters
False				wh2_dlc10_def_cha_supreme_sorceress_dark_4	def_characters
False				wh2_dlc10_def_cha_supreme_sorceress_dark_5	def_characters
False				wh2_dlc10_def_cha_supreme_sorceress_death_0	def_characters
False				wh2_dlc10_def_cha_supreme_sorceress_death_1	def_characters
False				wh2_dlc10_def_cha_supreme_sorceress_death_2	def_characters
False				wh2_dlc10_def_cha_supreme_sorceress_death_3	def_characters
False				wh2_dlc10_def_cha_supreme_sorceress_death_4	def_characters
False				wh2_dlc10_def_cha_supreme_sorceress_death_5	def_characters
False				wh2_dlc10_def_cha_supreme_sorceress_fire_0	def_characters
False				wh2_dlc10_def_cha_supreme_sorceress_fire_1	def_characters
False				wh2_dlc10_def_cha_supreme_sorceress_fire_2	def_characters
False				wh2_dlc10_def_cha_supreme_sorceress_fire_3	def_characters
False				wh2_dlc10_def_cha_supreme_sorceress_fire_4	def_characters
False				wh2_dlc10_def_cha_supreme_sorceress_fire_5	def_characters
False				wh2_dlc10_def_cha_supreme_sorceress_shadow_0	def_characters
False				wh2_dlc10_def_cha_supreme_sorceress_shadow_1	def_characters
False				wh2_dlc10_def_cha_supreme_sorceress_shadow_2	def_characters
False				wh2_dlc10_def_cha_supreme_sorceress_shadow_3	def_characters
False				wh2_dlc10_def_cha_supreme_sorceress_shadow_4	def_characters
False				wh2_dlc10_def_cha_supreme_sorceress_shadow_5	def_characters
False				wh2_dlc11_def_cha_lokhir_fellheart_0	def_characters
False				wh2_dlc11_def_cha_lokhir_fellheart_1	def_characters
False				wh2_dlc14_def_cha_high_beastmaster_0	def_characters
False				wh2_dlc14_def_cha_high_beastmaster_1	def_characters
False				wh2_dlc14_def_cha_high_beastmaster_2	def_characters
False				wh2_dlc14_def_cha_malus_darkblade_0	def_characters
False				wh2_dlc14_def_cha_malus_darkblade_1	def_characters
False				wh2_dlc14_def_cha_malus_darkblade_tzarkan_0	def_characters
False				wh2_dlc14_def_cha_malus_darkblade_tzarkan_1	def_characters
False				wh2_dlc14_def_cha_master_0	def_characters
False				wh2_dlc14_def_cha_master_1	def_characters
False				wh2_dlc14_def_cha_master_2	def_characters
False				wh2_dlc14_def_cha_master_3	def_characters
False				wh2_dlc14_def_cha_master_4	def_characters
False				wh2_main_def_cha_death_hag_0	def_characters
False				wh2_main_def_cha_death_hag_1	def_characters
False				wh2_main_def_cha_dreadlord_0	def_characters
False				wh2_main_def_cha_dreadlord_1	def_characters
False				wh2_main_def_cha_dreadlord_2	def_characters
False				wh2_main_def_cha_dreadlord_4	def_characters
False				wh2_main_def_cha_dreadlord_5	def_characters
False				wh2_main_def_cha_dreadlord_female_0	def_characters
False				wh2_main_def_cha_dreadlord_female_1	def_characters
False				wh2_main_def_cha_dreadlord_female_2	def_characters
False				wh2_main_def_cha_dreadlord_female_4	def_characters
False				wh2_main_def_cha_dreadlord_female_5	def_characters
False				wh2_main_def_cha_khainite_assassin_0	def_characters
False				wh2_main_def_cha_malekith_0	def_characters
False				wh2_main_def_cha_malekith_1	def_characters
False				wh2_main_def_cha_malekith_2	def_characters
False				wh2_main_def_cha_malekith_3	def_characters
False				wh2_main_def_cha_morathi_0	def_characters
False				wh2_main_def_cha_morathi_1	def_characters
False				wh2_main_def_cha_sorceress_dark_0	def_characters
False				wh2_main_def_cha_sorceress_dark_1	def_characters
False				wh2_main_def_cha_sorceress_dark_2	def_characters
False				wh2_main_def_cha_sorceress_dark_3	def_characters
False				wh2_main_def_cha_sorceress_fire_0	def_characters
False				wh2_main_def_cha_sorceress_fire_1	def_characters
False				wh2_main_def_cha_sorceress_fire_2	def_characters
False				wh2_main_def_cha_sorceress_fire_3	def_characters
False				wh2_main_def_cha_sorceress_shadow_0	def_characters
False				wh2_main_def_cha_sorceress_shadow_1	def_characters
False				wh2_main_def_cha_sorceress_shadow_2	def_characters
False				wh2_main_def_cha_sorceress_shadow_3	def_characters
False				wh2_main_def_cav_cold_one_chariot	def_coldonechariots
False				wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0	def_coldoneknights
False				wh2_main_def_cav_cold_one_knights_0	def_coldoneknights
False				wh2_main_def_cav_cold_one_knights_1	def_coldoneknights
False				wh2_main_def_inf_black_ark_corsairs_0	def_corsairs
False				wh2_main_def_inf_black_ark_corsairs_1	def_corsairs
False				wh2_dlc10_def_inf_the_bolt_fiends_ror_0	def_crossbowmen
False				wh2_main_def_inf_darkshards_0	def_crossbowmen
False				wh2_main_def_inf_darkshards_1	def_crossbowmen
False				wh2_dlc10_def_cav_raven_heralds_ror_0	def_darkriders
False				wh2_main_def_cav_dark_riders_0	def_darkriders
False				wh2_main_def_cav_dark_riders_1	def_darkriders
False				wh2_main_def_cav_dark_riders_2	def_darkriders
False				wh2_dlc10_def_inf_the_bolt_fiends_ror_0	def_darkshards_shields
False				wh2_main_def_inf_darkshards_1	def_darkshards_shields
False				wh2_dlc10_def_cav_doomfire_warlocks_0	def_doomfire_warlocks_rank7
False				wh2_dlc10_def_cav_slaanesh_harvesters_ror_0	def_doomfire_warlocks_rank7
False				wh2_dlc10_def_cav_doomfire_warlocks_0	def_doomfire_warlocks
False				wh2_dlc10_def_cav_slaanesh_harvesters_ror_0	def_doomfire_warlocks
False				wh2_main_def_mon_black_dragon	def_dragons
False				wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0	def_dreadknights
False				wh2_main_def_cav_cold_one_knights_0	def_dreadknights
False				wh2_main_def_cav_cold_one_knights_1	def_dreadknights
False				wh2_dlc10_def_inf_blades_of_the_blood_queen_ror_0	def_executioners
False				wh2_main_def_inf_har_ganeth_executioners_0	def_executioners
False				wh2_dlc10_def_mon_feral_manticore_0	def_feral_manticore_rank7
False				wh2_dlc10_def_mon_feral_manticore_0	def_feral_manticore
False				wh2_dlc14_def_inf_harpies_ror_0	def_harpies
False				wh2_main_def_inf_harpies	def_harpies
False				wh2_dlc10_def_mon_chill_of_sontar_ror_0	def_hydra
False				wh2_main_def_mon_war_hydra	def_hydra
False				wh2_dlc10_def_mon_kharibdyss_0	def_kharibdyss
False				wh2_main_def_inf_shades_0	def_shades
False				wh2_main_def_inf_shades_1	def_shades
False				wh2_main_def_inf_shades_2	def_shades
False				wh2_dlc10_def_inf_sisters_of_slaughter	def_sisters_of_slaughter_rank7
False				wh2_dlc10_def_inf_sisters_of_slaughter	def_sisters_of_slaughter
False				wh2_dlc10_def_inf_the_hellebronai_ror_0	def_spearmen
False				wh2_main_def_inf_dreadspears_0	def_spearmen
False				wh2_main_def_inf_bleakswords_0	def_swordmen
False				wh2_dlc10_def_inf_sisters_of_slaughter	def_witchelves_and_sisters_of_slaughter
False				wh2_dlc10_def_inf_sisters_of_the_singing_doom_ror_0	def_witchelves_and_sisters_of_slaughter
False				wh2_main_def_inf_witch_elves_0	def_witchelves_and_sisters_of_slaughter
False				wh2_dlc10_def_inf_sisters_of_the_singing_doom_ror_0	def_witchelves
False				wh2_main_def_inf_witch_elves_0	def_witchelves
False				wh_dlc07_brt_inf_foot_squires_0	dlc07_brt_foot_squires
False				wh_pro04_brt_inf_foot_squires_ror_0	dlc07_brt_foot_squires
False				wh_dlc07_brt_cav_grail_guardians_0	dlc07_brt_grail_guardians
False				wh_dlc07_brt_cav_grail_guardians_0	dlc07_brt_grail_knights_guardians
False				wh_main_brt_cav_grail_knights	dlc07_brt_grail_knights_guardians
False				wh_dlc07_brt_cav_royal_hippogryph_knights_0	dlc07_brt_grail_vow_unique_fay
False				wh_dlc07_brt_cav_royal_pegasus_knights_0	dlc07_brt_grail_vow_unique_fay
