ancillary_to_effects_tables
0
ancillary	effect	effect_scope	value
wh2_dlc10_dwf_anc_armour_alriks_armour	wh_main_effect_unit_enable_attribute_expert_charge_defence	character_to_character_own	1
wh2_dlc10_dwf_anc_armour_dragon_slayers_scales	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	7
wh2_dlc10_dwf_anc_armour_dragon_slayers_scales	wh_main_effect_unit_enable_attribute_terror	character_to_character_own	1
wh2_dlc10_dwf_anc_armour_gate_keepers_helm	wh2_dlc10_item_ability_gate_keepers_helm	character_to_character_own	1
wh2_dlc10_dwf_anc_armour_gate_keepers_helm	wh_main_effect_character_stat_mod_armour	character_to_character_own	18
wh2_dlc10_dwf_anc_armour_ironbeards_armour	wh_main_effect_character_stat_mod_armour	character_to_character_own	10
wh2_dlc10_dwf_anc_armour_ironbeards_armour	wh_main_effect_character_stat_mod_ward_save_fire	character_to_character_own	20
wh2_dlc10_dwf_anc_armour_ironwardens_shield	wh2_dlc10_item_ability_ironwardens_shield	character_to_character_own	1
wh2_dlc10_dwf_anc_armour_ironwardens_shield	wh_main_effect_character_stat_mod_armour	character_to_character_own	5
wh2_dlc10_dwf_anc_armour_ironwardens_shield	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	11
wh2_dlc10_dwf_anc_armour_miners_helm	wh_main_effect_character_stat_mod_armour	character_to_character_own	5
wh2_dlc10_dwf_anc_armour_miners_helm	wh_main_effect_character_stat_mod_morale	character_to_character_own	5
wh2_dlc10_dwf_anc_armour_old_guards_armour	wh2_dlc10_effect_character_stat_mod_ward_save_vs_greenskins_skaven	character_to_character_own	15
wh2_dlc10_dwf_anc_armour_prospectors_mail	wh2_dlc10_effect_enable_attribute_snipe	character_to_character_own	10
wh2_dlc10_dwf_anc_armour_prospectors_mail	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	5
wh2_dlc10_dwf_anc_armour_prospectors_mail	wh_main_effect_unit_enable_attribute_stalk	character_to_character_own	1
wh2_dlc10_dwf_anc_armour_prospectors_mail	wh_main_effect_unit_enable_attribute_strider	character_to_character_own	1
wh2_dlc10_dwf_anc_armour_rangers_cloak	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	7
wh2_dlc10_dwf_anc_armour_rangers_cloak	wh_main_effect_character_stat_mod_ward_save_missile	character_to_character_own	5
wh2_dlc10_dwf_anc_armour_slayers_gauntlets	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	6
wh2_dlc10_dwf_anc_armour_slayers_gauntlets	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	5
wh2_dlc10_dwf_anc_armour_starmetal_plate	wh2_dlc10_item_ability_starmetal_plate	character_to_character_own	1
wh2_dlc10_dwf_anc_armour_starmetal_plate	wh_main_effect_character_stat_mod_armour	character_to_character_own	10
wh2_dlc10_dwf_anc_armour_starmetal_plate	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	15
wh2_dlc10_dwf_anc_armour_starmetal_plate	wh_main_effect_character_stat_mod_ward_save_missile	character_to_character_own	10
wh2_dlc10_dwf_anc_armour_troll_slayers_hide	wh_main_effect_character_stat_mod_armour	character_to_character_own	7
wh2_dlc10_dwf_anc_armour_troll_slayers_hide	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	15
wh2_dlc10_dwf_anc_armour_veterans_armour	wh_main_effect_character_stat_mod_armour	character_to_character_own	23
wh2_dlc10_dwf_anc_armour_veterans_armour	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	-10
wh2_dlc10_dwf_anc_enchanted_item_dragon_slayers_boots	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	5
wh2_dlc10_dwf_anc_enchanted_item_dragon_slayers_boots	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	5
wh2_dlc10_dwf_anc_enchanted_item_dragon_slayers_boots	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
wh2_dlc10_dwf_anc_enchanted_item_dragon_slayers_boots	wh_main_effect_character_stat_mod_ward_save_fire	character_to_character_own	20
wh2_dlc10_dwf_anc_enchanted_item_gate_keepers_belt	wh2_dlc10_item_ability_gate_keepers_belt	character_to_character_own	1
wh2_dlc10_dwf_anc_enchanted_item_gate_keepers_belt	wh_main_effect_character_stat_mod_armour	character_to_character_own	8
wh2_dlc10_dwf_anc_enchanted_item_gate_keepers_belt	wh_main_effect_unit_enable_attribute_unbreakable	character_to_character_own	1
wh2_dlc10_dwf_anc_enchanted_item_horn_of_the_ancestors	wh2_dlc10_item_ability_horn_of_the_ancestors	character_to_character_own	1
wh2_dlc10_dwf_anc_enchanted_item_horn_of_the_ancestors	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	15
wh2_dlc10_dwf_anc_enchanted_item_ironbeards_bracers	wh2_dlc10_item_ability_ironbeards_bracers	character_to_character_own	1
wh2_dlc10_dwf_anc_enchanted_item_ironbeards_bracers	wh_main_effect_character_stat_mod_armour	character_to_character_own	8
wh2_dlc10_dwf_anc_enchanted_item_ironwardens_tankard	wh2_dlc10_item_ability_liquid_fortification	character_to_character_own	1
wh2_dlc10_dwf_anc_enchanted_item_ironwardens_tankard	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
wh2_dlc10_dwf_anc_enchanted_item_ironwardens_tankard	wh_main_effect_unit_enable_attribute_immune_to_psychology	character_to_character_own	1
wh2_dlc10_dwf_anc_enchanted_item_miners_drinking_horn	wh_main_effect_character_stat_mod_morale	character_to_character_own	8
wh2_dlc10_dwf_anc_enchanted_item_old_guards_keg	wh_main_effect_character_stat_mod_personal_aura_morale_effect	character_to_character_own	10
wh2_dlc10_dwf_anc_enchanted_item_old_guards_keg	wh_main_effect_character_stat_mod_personal_aura_size	character_to_character_own	25
wh2_dlc10_dwf_anc_enchanted_item_prospectors_spyglass	wh2_dlc10_item_ability_prospectors_spyglass	character_to_character_own	1
wh2_dlc10_dwf_anc_enchanted_item_prospectors_spyglass	wh_main_effect_character_stat_mod_missile_damage	character_to_character_own	20
wh2_dlc10_dwf_anc_enchanted_item_rangers_brooch	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	10
wh2_dlc10_dwf_anc_enchanted_item_rangers_brooch	wh_main_effect_unit_enable_attribute_stalk	character_to_character_own	1
wh2_dlc10_dwf_anc_enchanted_item_rangers_brooch	wh_main_effect_unit_enable_attribute_strider	character_to_character_own	1
wh2_dlc10_dwf_anc_enchanted_item_sceptre_of_stone	wh2_dlc10_item_ability_sceptre_of_stone	character_to_character_own	1
wh2_dlc10_dwf_anc_enchanted_item_sceptre_of_stone	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	15
wh2_dlc10_dwf_anc_enchanted_item_slayers_belt	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	6
wh2_dlc10_dwf_anc_enchanted_item_troll_slayers_gauntlets	wh_main_effect_character_stat_mod_bonus_v_large	character_to_character_own	10
wh2_dlc10_dwf_anc_enchanted_item_troll_slayers_gauntlets	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	5
wh2_dlc10_dwf_anc_enchanted_item_veterans_bracers	wh_main_effect_character_stat_mod_armour	character_to_character_own	4
wh2_dlc10_dwf_anc_enchanted_item_veterans_bracers	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	3
wh2_dlc10_dwf_anc_talisman_dragon_slayers_fang	wh2_dlc10_item_ability_dragon_slayers_fang	character_to_character_own	1
wh2_dlc10_dwf_anc_talisman_dragon_slayers_fang	wh_main_effect_character_stat_mod_ward_save_fire	character_to_character_own	40
wh2_dlc10_dwf_anc_talisman_gate_keepers_rat_catcher	wh2_main_effect_character_stat_mod_melee_damage_versus_skaven	character_to_character_own	10
wh2_dlc10_dwf_anc_talisman_gate_keepers_rat_catcher	wh_main_effect_character_stat_mod_bonus_v_small	character_to_character_own	5
wh2_dlc10_dwf_anc_talisman_gate_keepers_rat_catcher	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	15
wh2_dlc10_dwf_anc_talisman_ironbeards_ring	wh2_dlc10_item_ability_ironbeards_ring	character_to_character_own	1
wh2_dlc10_dwf_anc_talisman_ironbeards_ring	wh_main_effect_character_stat_mod_ward_save_fire	character_to_character_own	25
wh2_dlc10_dwf_anc_talisman_ironwardens_wardstone	wh2_dlc10_effect_character_stat_mod_ward_save_vs_chaos_norsca_beastmen	character_to_character_own	15
wh2_dlc10_dwf_anc_talisman_ironwardens_wardstone	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	5
wh2_dlc10_dwf_anc_talisman_miners_lattern	wh_main_effect_character_stat_mod_ap_damage	character_to_character_own	12
wh2_dlc10_dwf_anc_talisman_miners_lattern	wh_main_effect_unit_enable_attribute_guerrilla_deployment	character_to_character_own	1
wh2_dlc10_dwf_anc_talisman_old_guards_tankard	wh2_dlc10_item_ability_old_guards_tankard	character_to_character_own	1
wh2_dlc10_dwf_anc_talisman_old_guards_tankard	wh_main_effect_character_stat_mod_unit_health	character_to_character_own	6
wh2_dlc10_dwf_anc_talisman_prospectors_charge	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh2_dlc10_dwf_anc_talisman_prospectors_charge	wh_main_effect_character_stat_mod_morale	character_to_character_own	5
wh2_dlc10_dwf_anc_talisman_prospectors_charge	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	5
wh2_dlc10_dwf_anc_talisman_rangers_pouch	wh_main_effect_character_stat_mod_missile_attack_rate	character_to_character_own	15
wh2_dlc10_dwf_anc_talisman_rangers_pouch	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	12
wh2_dlc10_dwf_anc_talisman_rangers_pouch	wh_main_effect_character_stat_mod_ward_save_missile	character_to_character_own	6
wh2_dlc10_dwf_anc_talisman_ring_of_grimnir	wh2_dlc10_item_ability_ring_of_grimnir	character_to_character_own	1
wh2_dlc10_dwf_anc_talisman_ring_of_grimnir	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	10
wh2_dlc10_dwf_anc_talisman_ring_of_grimnir	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	10
wh2_dlc10_dwf_anc_talisman_slayers_ring	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	5
wh2_dlc10_dwf_anc_talisman_the_ankor_chain	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	6
wh2_dlc10_dwf_anc_talisman_the_ankor_chain	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	12
wh2_dlc10_dwf_anc_talisman_the_ankor_chain	wh_main_effect_unit_enable_attribute_immune_to_psychology	character_to_character_own	1
wh2_dlc10_dwf_anc_talisman_troll_slayers_amulet	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	10
wh2_dlc10_dwf_anc_talisman_troll_slayers_amulet	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	5
wh2_dlc10_dwf_anc_talisman_troll_slayers_amulet	wh_main_effect_unit_enable_attribute_fear	character_to_character_own	1
wh2_dlc10_dwf_anc_talisman_veterans_flask	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	3
wh2_dlc10_dwf_anc_talisman_veterans_flask	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	3
wh2_dlc10_dwf_anc_weapon_dragon_slayers_axe	wh2_dlc10_item_ability_dragon_slayers_axe	character_to_character_own	1
wh2_dlc10_dwf_anc_weapon_dragon_slayers_axe	wh_main_effect_character_stat_mod_bonus_v_large	character_to_character_own	12
wh2_dlc10_dwf_anc_weapon_dragon_slayers_axe	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	10
wh2_dlc10_dwf_anc_weapon_elfbane	wh2_dlc10_effect_bonus_melee_attack_fighting_against_any_elves_character	character_to_character_own	20
wh2_dlc10_dwf_anc_weapon_elfbane	wh_dlc08_effect_bonus_melee_attack_fighting_against_woodelves_character	character_to_character_own	14
wh2_dlc10_dwf_anc_weapon_elfbane	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh2_dlc10_dwf_anc_weapon_elfbane	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	20
wh2_dlc10_dwf_anc_weapon_gate_keepers_hammer	wh2_dlc10_item_ability_chilling_aura	character_to_character_own	1
wh2_dlc10_dwf_anc_weapon_gate_keepers_hammer	wh_dlc08_effect_character_stat_enable_frostbite_attacks	character_to_character_own	1
wh2_dlc10_dwf_anc_weapon_gate_keepers_hammer	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	12
wh2_dlc10_dwf_anc_weapon_ironbeards_axe	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	8
wh2_dlc10_dwf_anc_weapon_ironbeards_axe	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	6
wh2_dlc10_dwf_anc_weapon_ironwardens_hammer	wh2_dlc10_item_ability_ironwardens_hammer	character_to_character_own	1
wh2_dlc10_dwf_anc_weapon_ironwardens_hammer	wh_main_effect_character_stat_mod_bonus_v_small	character_to_character_own	10
wh2_dlc10_dwf_anc_weapon_ironwardens_hammer	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	12
wh2_dlc10_dwf_anc_weapon_miners_pickaxe	wh_main_effect_character_stat_mod_ap_damage	character_to_character_own	15
wh2_dlc10_dwf_anc_weapon_miners_pickaxe	wh_main_effect_character_stat_mod_bonus_v_small	character_to_character_own	5
wh2_dlc10_dwf_anc_weapon_old_guards_hammer	wh2_main_effect_character_stat_melee_attack_versus_greenskins_skaven	character_to_character_own	10
wh2_dlc10_dwf_anc_weapon_old_guards_hammer	wh2_main_effect_character_stat_melee_damage_versus_greenskins_skaven	character_to_character_own	12
wh2_dlc10_dwf_anc_weapon_prospectors_pickaxe	wh2_dlc10_effect_character_stat_sundering_attacks	character_to_character_own	1
wh2_dlc10_dwf_anc_weapon_prospectors_pickaxe	wh_main_effect_character_stat_mod_ap_damage	character_to_character_own	30
wh2_dlc10_dwf_anc_weapon_rangers_hammer	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	10
wh2_dlc10_dwf_anc_weapon_slayers_axe	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	10
wh2_dlc10_dwf_anc_weapon_slayers_axe	wh_main_effect_character_stat_mod_bonus_v_large	character_to_character_own	7
wh2_dlc10_dwf_anc_weapon_slayers_axe	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	10
wh2_dlc10_dwf_anc_weapon_starbreaker	wh2_main_effect_character_stat_enable_discourage_attacks	character_to_character_own	1
wh2_dlc10_dwf_anc_weapon_starbreaker	wh_main_effect_ability_enable_heroic_killing_blow	character_to_character_own	1
wh2_dlc10_dwf_anc_weapon_starbreaker	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	6
wh2_dlc10_dwf_anc_weapon_starbreaker	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	18
wh2_dlc10_dwf_anc_weapon_trollslayer_axe	wh2_main_effect_character_stat_enable_flaming_attacks	character_to_character_own	1
wh2_dlc10_dwf_anc_weapon_trollslayer_axe	wh_main_effect_character_stat_mod_bonus_v_large	character_to_character_own	16
wh2_dlc10_dwf_anc_weapon_veterans_hammer	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	6
wh2_dlc10_dwf_anc_weapon_veterans_hammer	wh_main_effect_unit_enable_attribute_expert_charge_defence	character_to_character_own	1
wh2_dlc11_anc_arcane_item_the_bordeleaux_flabellum	wh2_dlc11_effect_ability_enable_the_bordeleaux_flabellum	character_to_character_own	1
wh2_dlc11_anc_arcane_item_the_bordeleaux_flabellum	wh_main_effect_character_mod_ancillary_drop	character_to_character_own	40
wh2_dlc11_anc_arcane_item_the_bordeleaux_flabellum	wh_main_effect_character_stat_mod_miscast_chance	character_to_character_own	-15
wh2_dlc11_anc_arcane_item_the_bordeleaux_flabellum	wh_main_effect_public_order_characters	character_to_province_own_factionwide	2
wh2_dlc11_anc_arcane_item_the_bordeleaux_flabellum	wh_main_effect_religion_conversion_undeath	character_to_character_own_provincetext	5
wh2_dlc11_anc_armour_armour_of_the_depth	wh_main_effect_character_stat_mod_armour	character_to_character_own	25
wh2_dlc11_anc_armour_armour_of_the_depth	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	12
wh2_dlc11_anc_armour_armour_of_the_depth	wh_main_effect_character_stat_mod_ward_save_fire	character_to_character_own	-35
wh2_dlc11_anc_armour_seadragon_buckler	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
wh2_dlc11_anc_armour_seadragon_buckler	wh_main_effect_character_stat_mod_ward_save_missile	character_to_character_own	10
wh2_dlc11_anc_armour_the_gunnarsson_kron	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	10
wh2_dlc11_anc_armour_the_gunnarsson_kron	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	15
wh2_dlc11_anc_enchanted_item_black_buckthorns_treasure_map	wh_main_effect_agent_movement_range_mod	character_to_character_own	20
wh2_dlc11_anc_enchanted_item_black_buckthorns_treasure_map	wh_main_effect_unit_enable_attribute_guerrilla_deployment	character_to_character_own	1
wh2_dlc11_anc_enchanted_item_captain_roths_moondial	wh2_dlc11_effect_ability_enable_captain_roths_moondial	character_to_character_own	1
wh2_dlc11_anc_enchanted_item_captain_roths_moondial	wh_main_effect_agent_field_line_of_sight_mod	character_to_character_own	50
wh2_dlc11_anc_enchanted_item_captain_roths_moondial	wh_main_effect_agent_movement_range_mod	character_to_character_own	15
wh2_dlc11_anc_enchanted_item_moonshine	wh2_dlc11_effect_ability_enable_moonshine	character_to_character_own	1
wh2_dlc11_anc_enchanted_item_pyrotechnic_compound	wh2_main_effect_character_stat_mod_ap_damage_missile	character_to_character_own	25
wh2_dlc11_anc_enchanted_item_pyrotechnic_compound	wh_main_effect_character_stat_mod_ammunition	character_to_character_own	18
wh2_dlc11_anc_enchanted_item_pyrotechnic_compound	wh_main_effect_character_stat_mod_range	character_to_character_own	18
